word sentid sentpos wlen surp entropy entred
He 19 0 2 7.521772861480713 11.105680465698242 0
had 19 1 3 4.523337364196777 8.601851463317871 2.503829002380371
enlisted 19 2 8 14.877415657043457 9.325276374816895 0
in 19 3 2 4.364245414733887 8.698516845703125 0.6267595291137695
the 19 4 3 2.1333224773406982 9.205784797668457 0
Army 19 5 4 11.467876434326172 11.65881633758545 0
straight 19 6 8 16.096813201904297 7.827447891235352 3.8313684463500977
out 19 7 3 9.586429595947266 10.069685935974121 0
of 19 8 2 2.7488605976104736 7.430756568908691 2.6389293670654297
high 19 9 4 10.524553298950195 9.080450057983398 0
school 19 10 6 12.051376342773438 9.522747039794922 0
and 19 11 3 4.371088981628418 7.444950103759766 2.0777969360351562
had 19 12 3 8.984951972961426 11.085883140563965 0
immediately 19 13 11 10.865279197692871 9.567010879516602 1.5188722610473633
set 19 14 3 12.448442459106445 9.40965461730957 0.15735626220703125
about 19 15 5 9.222357749938965 8.891554832458496 0.5180997848510742
learning 19 16 8 14.699481010437012 10.08682632446289 0
his 19 17 3 8.726621627807617 9.240312576293945 0.8465137481689453
new 19 18 3 8.285765647888184 12.084896087646484 0
<unk> 19 19 5 5.338105201721191 11.684520721435547 0.4003753662109375
There 20 0 5 9.776484489440918 11.105679512023926 0
was 20 1 3 3.6385090351104736 8.945512771606445 2.1601667404174805
no 20 2 2 8.267743110656738 10.09046745300293 0
weapon 20 3 6 15.885808944702148 12.082682609558105 0
Early 20 4 5 18.13662338256836 8.721519470214844 3.3611631393432617
could 20 5 5 10.931382179260254 9.696800231933594 0
not 20 6 3 4.884459495544434 8.361001014709473 1.335799217224121
take 20 7 4 8.274845123291016 7.626834869384766 0.734166145324707
apart 20 8 5 14.230663299560547 9.467449188232422 0
and 20 9 3 4.553228378295898 8.437070846557617 1.0303783416748047
<unk> 20 10 5 5.059248924255371 10.77539348602295 0
<unk> 20 11 5 5.779662609100342 8.625425338745117 2.149968147277832
He 21 0 2 7.521772861480713 11.105679512023926 0
could 21 1 5 7.6032490730285645 8.601851463317871 2.5038280487060547
lead 21 2 4 8.531057357788086 7.4370574951171875 1.1647939682006836
a 21 3 1 5.181702613830566 9.591740608215332 0
patrol 21 4 6 13.794265747070312 11.57075023651123 0
and 21 5 3 5.573634624481201 9.782163619995117 1.7885866165161133
he 21 6 2 6.96245813369751 11.56916332244873 0
knew 21 7 4 10.101827621459961 7.994514465332031 3.574648857116699
his 21 8 3 6.147906303405762 9.410094261169434 0
paper 21 9 5 13.694894790649414 12.039790153503418 0
<unk> 21 10 5 5.9282379150390625 9.475711822509766 2.5640783309936523
<unk> 22 0 5 3.887239933013916 11.105679512023926 0
he 22 1 2 8.879460334777832 8.904792785644531 2.2008867263793945
had 22 2 3 4.095403671264648 7.340695381164551 1.5640974044799805
taken 22 3 5 8.345973014831543 9.339265823364258 0
full 22 4 4 13.232386589050293 8.859013557434082 0.4802522659301758
advantage 22 5 9 13.777911186218262 9.462417602539062 0
of 22 6 2 3.793342351913452 8.110694885253906 1.3517227172851562
the 22 7 3 1.943697452545166 8.95378589630127 0
<unk> 22 8 5 5.054065704345703 11.680793762207031 0
correspondence 22 9 14 17.583045959472656 8.655428886413574 3.025364875793457
<unk> 22 10 5 6.106809616088867 8.134294509887695 0.5211343765258789
He 23 0 2 7.521772861480713 11.105679512023926 0
not 23 1 3 10.17078685760498 8.601851463317871 2.5038280487060547
only 23 2 4 8.121309280395508 9.165983200073242 0
knew 23 3 4 14.740175247192383 9.720088958740234 0
<unk> 23 4 5 5.985283851623535 9.74177360534668 0
but 23 5 3 9.492486000061035 8.72648811340332 1.0152854919433594
<unk> 23 6 5 5.827752590179443 9.608888626098633 0
history 23 7 7 11.6320161819458 9.35998249053955 0.24890613555908203
and 23 8 3 4.239350318908691 8.224443435668945 1.1355390548706055
literature 23 9 10 13.311427116394043 10.974943161010742 0
as 23 10 2 6.721826553344727 8.566898345947266 2.4080448150634766
<unk> 23 11 5 4.978254318237305 8.171259880065918 0.39563846588134766
But 24 0 3 11.202899932861328 11.105679512023926 0
for 24 1 3 6.578130722045898 9.766683578491211 1.3389959335327148
all 24 2 3 8.456889152526855 9.045056343078613 0.7216272354125977
his 24 3 3 7.455673694610596 10.746479988098145 0
<unk> 24 4 5 5.025339126586914 12.050633430480957 0
<unk> 24 5 5 5.795672416687012 8.418825149536133 3.631808280944824
Sergeant 24 6 8 16.974246978759766 8.249174118041992 0.16965103149414062
Early 24 7 5 14.01320743560791 9.973766326904297 0
was 24 8 3 7.818479061126709 9.205595970153809 0.7681703567504883
right 24 9 5 12.028502464294434 10.040555953979492 0
out 24 10 3 8.97278118133545 8.494071960449219 1.5464839935302734
of 24 11 2 2.9188899993896484 7.036338806152344 1.457733154296875
the 24 12 3 1.981898307800293 8.988222122192383 0
<unk> 24 13 5 5.053105354309082 11.674985885620117 0
<unk> 24 14 5 6.055033206939697 8.333365440368652 3.341620445251465
He 25 0 2 7.521772861480713 11.105680465698242 0
was 25 1 3 3.2456586360931396 8.601851463317871 2.503829002380371
filled 25 2 6 11.82981014251709 10.012225151062012 0
with 25 3 4 5.255034923553467 7.520595073699951 2.4916300773620605
the 25 4 3 1.9808393716812134 8.990602493286133 0
spirit 25 5 6 12.763874053955078 11.67089557647705 0
of 25 6 2 2.9571688175201416 9.13644790649414 2.53444766998291
the 25 7 3 2.0693976879119873 9.313852310180664 0
Fighting 25 8 8 16.072532653808594 11.655701637268066 0
<unk> 25 9 5 5.5745320320129395 10.414552688598633 1.2411489486694336
That 26 0 4 11.28978157043457 11.105680465698242 0
saved 26 1 5 14.900919914245605 10.626350402832031 0.47933006286621094
<unk> 26 2 5 5.863809108734131 9.840987205505371 0.7853631973266602
<unk> 26 3 5 5.418182373046875 8.84618854522705 0.9947986602783203
Sergeant 27 0 8 15.96654224395752 11.105680465698242 0
Early 27 1 5 13.980056762695312 10.38874626159668 0.7169342041015625
let 27 2 3 15.290141105651855 9.64836311340332 0.7403831481933594
the 27 3 3 3.899641990661621 9.740178108215332 0
new 27 4 3 8.308069229125977 11.713950157165527 0
CO 27 5 2 18.79428482055664 11.628759384155273 0.0851907730102539
know 27 6 4 16.32036018371582 8.611727714538574 3.017031669616699
just 27 7 4 11.60139274597168 9.525290489196777 0
how 27 8 3 11.4927396774292 9.586588859558105 0
lucky 27 9 5 17.341726303100586 9.451790809631348 0.1347980499267578
he 27 10 2 8.407097816467285 9.59174919128418 0
was 27 11 3 3.3682496547698975 8.645288467407227 0.9464607238769531
to 27 12 2 5.779844284057617 10.016031265258789 0
be 27 13 2 4.412015914916992 10.208870887756348 0
in 27 14 2 5.883266925811768 9.980472564697266 0.22839832305908203
the 27 15 3 2.2867672443389893 9.402572631835938 0.5778999328613281
best 27 16 4 8.726814270019531 11.668708801269531 0
troop 27 17 5 16.423002243041992 10.961408615112305 0.7073001861572266
in 27 18 2 4.915121555328369 7.242093086242676 3.719315528869629
the 27 19 3 1.9024707078933716 8.829597473144531 0
best 27 20 4 8.669750213623047 11.683053970336914 0
regiment 27 21 8 14.372154235839844 10.966238021850586 0.7168159484863281
in 27 22 2 4.9083027839660645 7.049838542938232 3.9163994789123535
the 27 23 3 2.0049147605895996 9.003663063049316 0
United 27 24 6 7.064687728881836 11.69664192199707 0
States 27 25 6 0.3727889657020569 1.008928656578064 10.687713265419006
<unk> 27 26 5 7.310023307800293 4.693342685699463 0
He 28 0 2 7.521772861480713 11.105679512023926 0
fed 28 1 3 16.364017486572266 8.601851463317871 2.5038280487060547
the 28 2 3 3.1406521797180176 8.845550537109375 0
captain 28 3 7 14.631367683410645 11.654876708984375 0
bits 28 4 4 17.227489471435547 9.472639083862305 2.1822376251220703
of 28 5 2 3.3185667991638184 8.21432876586914 1.258310317993164
history 28 6 7 11.55635929107666 9.003645896911621 0
about 28 7 5 9.581840515136719 8.24596118927002 0.7576847076416016
the 28 8 3 3.8200650215148926 10.464588165283203 0
troops 28 9 6 12.135417938232422 11.728463172912598 0
and 28 10 3 4.970256805419922 8.502681732177734 3.2257814407348633
the 28 11 3 4.297406196594238 11.56270694732666 0
<unk> 28 12 5 5.1362385749816895 11.74924373626709 0
For 29 0 3 10.186286926269531 11.105680465698242 0
<unk> 29 1 5 5.82794189453125 9.941216468811035 1.164463996887207
it 29 2 2 8.939349174499512 8.804008483886719 1.1372079849243164
was 29 3 3 3.223999261856079 8.23523235321045 0.5687761306762695
a 29 4 1 4.286417007446289 10.047040939331055 0
battalion 29 5 9 12.436315536499023 11.821930885314941 0
of 29 6 2 3.356943368911743 9.62840747833252 2.193523406982422
the 29 7 3 2.0746946334838867 9.254974365234375 0.37343311309814453
7th 29 8 3 11.3313570022583 11.674113273620605 0
Cavalry 29 9 7 15.62392520904541 9.884747505187988 1.7893657684326172
under 29 10 5 10.369049072265625 8.491093635559082 1.3936538696289062
Colonel 29 11 7 13.63134479522705 8.916454315185547 0
George 29 12 6 11.995944023132324 10.912196159362793 0
Armstrong 29 13 9 16.566646575927734 9.16201400756836 1.7501821517944336
<unk> 29 14 5 5.900082111358643 8.083154678344727 1.0788593292236328
that 29 15 4 7.016496658325195 7.775275230407715 0.3078794479370117
had 29 16 3 6.767101764678955 9.04344367980957 0
been 29 17 4 3.3251376152038574 9.267468452453613 0
wiped 29 18 5 16.2023983001709 9.68923568725586 0
out 29 19 3 10.905919075012207 3.8605422973632812 5.828693389892578
at 29 20 2 6.647961616516113 7.868149757385254 0
the 29 21 3 1.9773911237716675 9.02073860168457 0
Battle 29 22 6 10.528210639953613 11.691131591796875 0
of 29 23 2 2.5241963863372803 7.556913375854492 4.134218215942383
The 29 24 3 8.285638809204102 9.094305992126465 0
Little 29 25 6 11.558395385742188 11.664009094238281 0
Big 29 26 3 14.198439598083496 10.825419425964355 0.8385896682739258
<unk> 29 27 5 6.095294952392578 7.922270774841309 2.903148651123047
It 30 0 2 7.874597549438477 11.105680465698242 0
<unk> 30 1 5 7.641815185546875 7.17270040512085 3.9329800605773926
take 30 2 4 12.391977310180664 9.391379356384277 0
Captain 30 3 7 14.167314529418945 9.645956993103027 0
Chandler 30 4 8 17.15357208251953 9.841975212097168 0
long 30 5 4 11.644062995910645 8.794218063354492 1.0477571487426758
to 30 6 2 4.86199426651001 8.779655456542969 0.014562606811523438
realize 30 7 7 14.358458518981934 9.753713607788086 0
that 30 8 4 6.232680320739746 9.41327953338623 0.34043407440185547
he 30 9 2 4.759150505065918 9.0741548538208 0.3391246795654297
had 30 10 3 4.105063438415527 7.567945957183838 1.506208896636963
to 30 11 2 6.170463562011719 9.342059135437012 0
carry 30 12 5 10.3380765914917 9.972834587097168 0
a 30 13 1 5.19295072555542 9.642171859741211 0.33066272735595703
heavy 30 14 5 10.787379264831543 11.696188926696777 0
load 30 15 4 15.21396541595459 10.571893692016602 1.1242952346801758
of 30 16 2 3.0563933849334717 7.943081855773926 2.628811836242676
tradition 30 17 9 15.663808822631836 9.146406173706055 0
on 30 18 2 6.326900005340576 7.699171543121338 1.4472346305847168
his 30 19 3 5.234474182128906 8.926193237304688 0
shoulders 30 20 9 13.183023452758789 11.949302673339844 0
as 30 21 2 7.025634288787842 6.9798173904418945 4.969485282897949
commander 30 22 9 11.665445327758789 8.248984336853027 0
of 30 23 2 4.113978862762451 7.344886302947998 0.9040980339050293
<unk> 30 24 5 5.117680072784424 9.010805130004883 0
A. 30 25 2 14.061531066894531 6.661943435668945 2.3488616943359375
But 30 26 3 14.89309310913086 9.594549179077148 0
what 30 27 4 10.775025367736816 8.908867835998535 0.6856813430786133
made 30 28 4 11.322815895080566 8.683334350585938 0.22553348541259766
the 30 29 3 4.042616367340088 9.515113830566406 0
load 30 30 4 14.632638931274414 11.701983451843262 0
lighter 30 31 7 18.070383071899414 7.404141902923584 4.297841548919678
was 30 32 3 7.381956100463867 7.462162017822266 0
the 30 33 3 4.08842134475708 10.143912315368652 0
realization 30 34 11 17.036178588867188 11.658172607421875 0
that 30 35 4 7.227974891662598 6.876374244689941 4.781798362731934
every 30 36 5 10.779326438903809 9.129364967346191 0
<unk> 30 37 5 6.024899005889893 10.936285972595215 0
<unk> 30 38 5 6.082431316375732 7.693748950958252 3.242537021636963
and 30 39 3 3.8468997478485107 7.36207914352417 0.33166980743408203
<unk> 30 40 5 4.662791728973389 10.934249877929688 0
was 30 41 3 7.305924892425537 7.773745059967041 3.1605048179626465
ready 30 42 5 11.585082054138184 10.168742179870605 0
and 30 43 3 6.6123738288879395 3.960634708404541 6.2081074714660645
willing 30 44 7 16.33790397644043 10.557323455810547 0
to 30 45 2 2.0698232650756836 5.725138187408447 4.8321852684021
help 30 46 4 8.681998252868652 9.629729270935059 0
him 30 47 3 8.243995666503906 9.242391586303711 0.38733768463134766
carry 30 48 5 16.222627639770508 6.526304721832275 2.7160868644714355
<unk> 30 49 5 6.305302619934082 8.355926513671875 0
for 30 50 3 6.066577911376953 5.90480899810791 2.451117515563965
the 30 51 3 1.8717164993286133 8.715168952941895 0
good 30 52 4 12.187868118286133 11.658159255981445 0
of 30 53 2 3.1977243423461914 9.523969650268555 2.1341896057128906
the 30 54 3 1.9468134641647339 8.945433616638184 0.5785360336303711
troop 30 55 5 15.16208267211914 11.66562271118164 0
and 30 56 3 4.86798095703125 6.345852851867676 5.319769859313965
the 30 57 3 4.208649158477783 11.521105766296387 0
<unk> 30 58 5 5.043236255645752 11.729028701782227 0
<unk> 31 0 5 3.887239933013916 11.105680465698242 0
was 31 1 3 5.715879440307617 8.904792785644531 2.200887680053711
a 31 2 1 4.45677375793457 10.201495170593262 0
complex 31 3 7 11.337897300720215 11.784689903259277 0
and 31 4 3 5.530541896820068 9.773578643798828 2.011111259460449
frightening 31 5 11 16.156145095825195 11.51235294342041 0
<unk> 31 6 5 6.194789409637451 9.136000633239746 2.376352310180664
whose 31 7 5 13.135400772094727 8.32999038696289 0.8060102462768555
bright 31 8 6 15.284071922302246 10.005292892456055 0
blue 31 9 4 13.784689903259277 9.324186325073242 0.6811065673828125
eyes 31 10 4 14.5881986618042 9.305923461914062 0.018262863159179688
<unk> 31 11 5 6.052714824676514 7.935153007507324 1.3707704544067383
with 31 12 4 6.557968616485596 7.684371471405029 0.2507815361022949
a 31 13 1 4.213801860809326 9.086106300354004 0
kind 31 14 4 10.440156936645508 11.642051696777344 0
of 31 15 2 2.9013328552246094 7.991961479187012 3.650090217590332
frozen 31 16 6 17.582544326782227 9.254838943481445 0
<unk> 31 17 5 5.575361728668213 7.9207634925842285 1.3340754508972168
into 31 18 4 9.040610313415527 7.062171936035156 0.8585915565490723
<unk> 31 19 5 5.195912837982178 8.798826217651367 0
He 32 0 2 7.521772861480713 11.105680465698242 0
had 32 1 3 4.523337364196777 8.601851463317871 2.503829002380371
a 32 2 1 3.940126657485962 9.325276374816895 0
<unk> 32 3 5 4.779524326324463 11.874645233154297 0
<unk> 32 4 5 5.711888790130615 9.831202507019043 2.043442726135254
Irish 32 5 5 14.190207481384277 8.443657875061035 1.3875446319580078
<unk> 32 6 5 5.491643905639648 8.554401397705078 0
<unk> 32 7 5 5.290995121002197 8.31141185760498 0.24298954010009766
in 32 8 2 4.800436973571777 8.142316818237305 0.16909503936767578
a 32 9 1 4.199609279632568 9.087507247924805 0
<unk> 32 10 5 4.592067718505859 11.690208435058594 0
<unk> 32 11 5 5.572208881378174 9.567427635192871 2.1227807998657227
that 32 12 4 7.105873107910156 7.828735828399658 1.738691806793213
stayed 32 13 6 16.6785945892334 8.987835884094238 0
<unk> 32 14 5 5.907888889312744 9.866307258605957 0
in 32 15 2 4.474781036376953 8.827343940734863 1.0389633178710938
place 32 16 5 11.438788414001465 8.961441040039062 0
even 32 17 4 12.519773483276367 7.176057815551758 1.7853832244873047
when 32 18 4 9.321887016296387 9.67628288269043 0
he 32 19 2 6.715573310852051 9.996542930603027 0
was 32 20 3 2.5995054244995117 8.002862930297852 1.9936800003051758
pumping 32 21 7 18.84368133544922 10.065214157104492 0
bullets 32 22 7 19.513160705566406 7.207206726074219 2.8580074310302734
into 32 23 4 8.361807823181152 7.422324180603027 0
<unk> 32 24 5 5.306822299957275 8.786017417907715 0
<unk> 32 25 5 5.839841365814209 7.023944854736328 1.7620725631713867
He 33 0 2 7.521772861480713 11.105680465698242 0
carried 33 1 7 10.35515308380127 8.601851463317871 2.503829002380371
three 33 2 5 9.881159782409668 9.246545791625977 0
guns 33 3 4 12.178746223449707 9.78712272644043 0
-- 33 4 2 19.480504989624023 8.599486351013184 1.187636375427246
one 33 5 3 8.953619003295898 9.624421119689941 0
in 33 6 2 4.977707386016846 9.646220207214355 0
the 33 7 3 1.8907008171081543 8.773481369018555 0.8727388381958008
right 33 8 5 9.394805908203125 11.770567893981934 0
<unk> 33 9 5 6.105834484100342 9.509892463684082 2.2606754302978516
<unk> 33 10 5 5.919429779052734 7.605405807495117 1.9044866561889648
one 33 11 3 11.744503021240234 7.754604816436768 0
under 33 12 5 10.263145446777344 9.438403129577637 0
his 33 13 3 5.2052001953125 8.8970365524292 0.5413665771484375
left 33 14 4 9.716137886047363 11.959932327270508 0
<unk> 33 15 5 5.026328086853027 12.083942413330078 0
one 33 16 3 11.48302936553955 7.859055519104004 4.224886894226074
in 33 17 2 4.993796348571777 9.369098663330078 0
the 33 18 3 1.8913308382034302 8.800858497619629 0.5682401657104492
left 33 19 4 10.188547134399414 11.700437545776367 0
outside 33 20 7 12.769067764282227 10.77291202545166 0.927525520324707
coat 33 21 4 15.666852951049805 9.639241218566895 1.1336708068847656
pocket 33 22 6 17.032419204711914 7.177838325500488 2.4614028930664062
-- 33 23 2 20.247467041015625 6.741128921508789 0.4367094039916992
and 33 24 3 5.29006290435791 9.488103866577148 0
was 33 25 3 6.790250778198242 11.04798412322998 0
equally 33 26 7 13.22752857208252 10.122400283813477 0.9255838394165039
lethal 33 27 6 18.065011978149414 8.535764694213867 1.5866355895996094
with 33 28 4 5.794226169586182 6.638113498687744 1.897651195526123
both 33 29 4 8.826238632202148 8.889941215515137 0
<unk> 33 30 5 5.2807722091674805 11.389031410217285 0
He 34 0 2 7.521772861480713 11.105680465698242 0
killed 34 1 6 15.284357070922852 8.601851463317871 2.503829002380371
<unk> 34 2 5 6.010990619659424 9.592001914978027 0
<unk> 34 3 5 5.470736980438232 8.767799377441406 0.8242025375366211
and 34 4 3 4.447070121765137 8.389863967895508 0.37793540954589844
