,code,mean_rt,word,surprisal
5351,32061,281.8353333333333,The,13.6888
5353,32063,352.04812499999997,were,9.64454
5354,32064,351.409375,stuck,12.7183
5356,32066,347.0625,We,8.08445
5358,32068,290.969375,budge,17.0467
5360,32070,293.70875,I,7.67562
5361,32071,291.16625,heard,9.94429
5362,32072,285.382,a,7.66888
5363,32073,270.100625,cry,15.6034
5364,32074,250.77,from,3.96339
5365,32075,287.085625,a,4.16213
5367,32077,446.6773333333333,as,10.1676
5368,32078,321.773125,a,2.67587
5369,32079,408.00937500000003,pillar,12.8307
5370,32080,319.1693333333333,of,0.66711
5371,32081,271.69,flame,16.1596
5372,32082,297.794375,leaped,15.7248
5373,32083,356.3293333333333,from,8.20539
5374,32084,272.4626666666667,a,4.16213
5376,32086,296.92375,and,5.98791
5378,32088,353.754375,the,6.16037
5380,32090,367.766875,bare,17.1979
5382,32092,367.98125,He,5.6328
5384,32094,381.11875,to,6.37048
5385,32095,310.29625,the,3.06681
5386,32096,316.39,rail,16.9021
5387,32097,323.636,and,4.77074
5388,32098,387.3025,leaped,15.5186
5389,32099,427.31125,overboard,17.3822
5390,32100,364.73499999999996,into,10.0627
5391,32101,327.76375,the,2.33354
5394,32104,323.013125,One,7.38749
5395,32105,330.784375,especially,8.32363
5396,32106,428.0175,bad,12.8511
5398,32108,589.8833333333333,shook,15.5201
5400,32110,469.41866666666664,No.,15.5201
5401,32111,521.048125,3,13.4642
5402,32112,466.6925,which,13.6147
5404,32114,400.25125,violently,17.1324
5405,32115,354.215625,in,6.75627
5406,32116,303.586,the,2.68569
5414,32124,472.4573333333334,step,13.5354
5415,32125,337.06928571428574,on,7.98576
5417,32127,367.22,we,14.0894
5418,32128,291.420625,got,7.847
5419,32129,295.869375,a,2.42276
5420,32130,345.3525,chance,5.46716
5423,32133,389.1626666666667,on,7.06961
5424,32134,341.731875,those,9.0526
5426,32136,371.64625,the,6.56863
5428,32138,309.583125,come,13.019
5430,32140,335.650625,We,8.08445
5431,32141,354.22249999999997,pulled,10.0222
5432,32142,301.445625,and,7.13528
5434,32144,347.4925,and,6.32926
5435,32145,401.72312500000004,yanked,17.1806
5436,32146,303.18375,and,6.46714
5439,32149,320.9175,our,10.9902
5440,32150,297.35625,hands,14.0588
5441,32151,308.783125,until,11.4156
5442,32152,283.555625,they,5.09506
5445,32155,309.794,The,2.68215
5447,32157,396.56125,was,7.74468
5449,32159,369.580625,and,5.87255
5451,32161,345.788125,like,9.97807
5452,32162,284.85375,an,5.29021
5453,32163,292.32125,old,4.00773
5456,32166,318.65,Her,10.7236
5458,32168,295.84875,was,9.00098
5459,32169,314.813125,down,7.24015
5460,32170,288.75,and,6.66085
5461,32171,280.73,a,5.56924
5462,32172,305.38687500000003,sharp,9.40419
5463,32173,318.66625,list,14.5194
5464,32174,342.2675,helped,12.9591
5465,32175,373.491875,us,12.3399
5466,32176,367.504375,to,3.98758
5467,32177,365.52375,cut,8.43143
5468,32178,292.01666666666665,loose,8.41974
5469,32179,276.54125,the,7.18594
5471,32181,325.1175,which,15.5721
5472,32182,307.375625,dropped,11.7283
5473,32183,315.1675,heavily,13.5489
5474,32184,288.634,into,5.25476
5475,32185,290.935,the,2.00773
5478,32188,429.73466666666667,Max,15.2568
5479,32189,341.400625,and,5.66383
5480,32190,285.3025,I,9.19629
5481,32191,354.44625,leaped,16.6263
5482,32192,331.816875,into,9.67101
5483,32193,268.894375,the,2.33354
5484,32194,281.73625,sea,15.102
5485,32195,282.3913333333333,and,6.43158
5487,32197,292.498,to,5.89401
5488,32198,273.460625,the,3.06681
5491,32201,279.79875,get,14.2223
5492,32202,261.941875,away,8.5663
5494,32204,333.32625,said,9.3458
5496,32206,367.583125,shaking,15.3042
5497,32207,418.28125,water,13.514
5498,32208,305.17357142857145,from,5.66357
5499,32209,285.719375,his,6.28035
5500,32210,291.778,mop,17.7279
5501,32211,312.2025,of,7.16515
5506,32216,320.731875,is,8.3041
5507,32217,279.999375,going,7.20952
5508,32218,273.31125,to,0.355411
5509,32219,298.155625,explode,16.5006
5510,32220,305.1175,all,10.278
5511,32221,301.895,at,9.86714
5513,32223,282.008125,Then,9.16006
5514,32224,271.77125,the,3.44508
5516,32226,387.53125,seemed,15.5721
5517,32227,301.02125,to,1.16467
5519,32229,399.675,with,9.50225
5520,32230,304.3175,a,3.7548
5521,32231,298.935625,roar,15.9445
5522,32232,293.71875,of,2.96339
5523,32233,307.859375,live,13.1971
5526,32236,433.669375,of,6.03438
5527,32237,321.261875,sparks,17.8029
5528,32238,323.53249999999997,and,6.47186
5530,32240,322.64125,and,6.32926
5531,32241,351.23312500000003,a,6.44389
5532,32242,286.785,dense,18.4586
5533,32243,309.270625,cloud,16.4906
5534,32244,339.705625,of,4.54835
5538,32248,372.14437499999997,we,14.2223
5539,32249,282.439375,heard,15.3929
5540,32250,304.861875,the,5.34542
5541,32251,294.77,voices,13.9957
5542,32252,288.529375,of,2.00773
5543,32253,287.143125,men,11.9851
5544,32254,309.280625,in,4.3141
5547,32257,321.50125,but,11.2192
5548,32258,288.92625,we,9.04244
5550,32260,287.138125,go,13.8147
5551,32261,324.959375,back,5.40893
5552,32262,288.04875,into,4.79175
5553,32263,284.5175,that,8.93517
5555,32265,312.773125,Already,10.9926
5556,32266,278.21125,our,12.6279
5559,32269,357.068125,was,8.22744
5560,32270,306.428125,filled,12.1139
5561,32271,330.885625,with,1.64945
5562,32272,312.469375,five,10.4424
5563,32273,298.909375,inches,15.6427
5564,32274,308.364375,of,7.20888
5567,32277,368.641875,you,14.2223
5569,32279,329.26625,while,11.3807
5570,32280,392.5075,we,8.69259
5574,32284,279.156875,As,6.95063
5575,32285,312.985625,best,14.9841
5576,32286,361.085625,as,8.22162
5577,32287,327.785625,I,8.89477
5578,32288,285.875625,could,5.49252
5580,32290,328.93333333333334,we,14.1578
5581,32291,334.46125,were,5.92908
5582,32292,372.2,some,11.1325
5583,32293,373.065625,700,15.3496
5584,32294,406.3975,miles,13.288
5585,32295,327.038125,west,8.00778
5586,32296,318.005,of,1.84292
5587,32297,256.27125,New,8.32394
5589,32299,354.355,in,5.9754
5590,32300,315.218125,the,2.57667
5593,32303,359.68625,Three,10.3012
5594,32304,331.23875,days,4.44121
5596,32306,331.20687499999997,we,13.8147
5597,32307,337.294375,had,5.53385
5599,32309,377.8625,past,13.0424
5602,32312,363.25125,Island,13.3111
5603,32313,342.113125,in,7.08246
5604,32314,280.506875,the,2.68569
5606,32316,294.523125,Now,8.15507
5607,32317,316.3225,we,7.56232
5609,32319,330.23125,anxiously,17.1324
5610,32320,288.485625,for,7.50109
5611,32321,298.461875,any,8.26369
5613,32323,316.1553333333333,of,5.97785
5614,32324,284.12466666666666,land,11.4024
5615,32325,272.314375,in,5.5488
5616,32326,275.643125,the,2.68569
5618,32328,301.64125,for,8.4329
5619,32329,292.7033333333333,this,8.1631
5622,32332,412.024,would,8.95715
5623,32333,322.710625,have,4.67069
5624,32334,283.148125,to,2.5478
5625,32335,294.465625,stop,9.53783
5627,32337,296.575,There,7.85717
5628,32338,308.710625,were,4.9702
5631,32341,457.43666666666667,and,5.00457
5633,32343,296.58875,burns,14.1074
5634,32344,308.556875,on,7.97753
5635,32345,289.843125,our,8.25065
5637,32347,298.325,our,10.6462
5638,32348,283.449375,muscles,17.1976
5639,32349,302.438125,were,9.20449
5640,32350,302.563125,hot,14.875
5641,32351,307.17875,wires,17.3272
5642,32352,342.135,of,6.95057
5645,32355,336.614375,was,9.13165
5648,32358,291.733125,The,2.68215
5649,32359,291.038125,big,9.68703
5650,32360,344.51125,man,12.9679
5651,32361,365.41,with,5.95137
5652,32362,308.615625,the,3.04449
5654,32364,345.509375,hair,14.8918
5657,32367,319.8793333333333,his,9.35857
5658,32368,337.425625,words,12.525
5659,32369,293.826875,sounded,17.3147
5660,32370,312.79,as,8.2706
5661,32371,277.23,if,7.95339
5662,32372,260.06125,they,3.48428
5663,32373,269.235,were,0.95131
5664,32374,304.15066666666667,in,6.33933
5665,32375,278.66375,the,3.92037
5668,32378,424.821875,which,15.9227
5669,32379,327.070625,I,8.43196
5671,32381,327.56875,having,12.9642
5672,32382,317.8125,studied,15.6179
5673,32383,269.41,the,1.63132
5675,32385,272.064375,in,7.12287
5676,32386,267.383125,my,9.34843
5679,32389,378.0,class,15.8777
5680,32390,344.775625,at,8.62749
5681,32391,289.330625,the,2.50944
5682,32392,331.48125,University,5.22982
5683,32393,266.84375,of,0.0982607
5685,32395,299.835625,He,5.6328
5686,32396,299.12375,then,9.04607
5687,32397,279.249375,said,8.43896
5688,32398,313.254375,something,13.9635
5689,32399,308.851875,which,12.3604
5690,32400,269.295,struck,11.7283
5691,32401,308.47,a,3.92034
5693,32403,303.24,in,5.88496
5694,32404,270.60266666666666,my,9.48728
5697,32407,319.919375,help,12.9358
5698,32408,284.52625,us,8.03275
5699,32409,310.175,if,10.7117
5701,32411,306.681875,near,12.2238
5702,32412,295.80625,the,1.98095
5703,32413,296.761875,island,15.0199
5704,32414,335.39375,of,3.11996
5707,32417,293.166875,be,15.9277
5708,32418,348.803125,in,7.54215
5709,32419,306.76,real,9.95281
5710,32420,302.709375,trouble,10.0925
5713,32423,346.881875,rather,14.2223
5714,32424,315.43375000000003,keep,14.7766
5716,32426,339.94375,or,6.14475
5718,32428,296.82437500000003,I,7.67562
5719,32429,296.6325,was,3.96865
5720,32430,285.265625,puzzled,18.246
5721,32431,265.56625,by,3.54835
5722,32432,255.42,the,2.89443
5724,32434,278.4275,then,15.6021
5725,32435,287.743125,I,7.44663
5726,32436,271.04875,recalled,16.7185
5727,32437,280.7225,the,7.20829
5728,32438,295.964375,voice,14.8569
5729,32439,303.929375,of,1.42276
5730,32440,269.4986666666667,mild,16.7115
5731,32441,395.249375,Professor,17.4361
5732,32442,352.7213333333333,Howard,14.7085
5734,32444,337.138125,three,15.5201
5735,32445,302.6413333333333,years,3.15748
5736,32446,264.7075,ago,2.29379
5737,32447,336.05062499999997,in,5.22522
5738,32448,281.604375,a,2.68939
5739,32449,309.27,university,13.3795
5740,32450,289.644375,lecture,16.503
5741,32451,307.1175,on,4.28532
5742,32452,327.518125,primitive,17.6641
5744,32454,319.93375,He,5.6328
5745,32455,282.0475,had,6.39844
5746,32456,281.87,been,0.986557
5747,32457,312.950625,speaking,16.4437
5748,32458,277.580625,of,6.93806
5749,32459,287.895625,this,6.96085
5752,32462,415.7475,when,8.95715
5753,32463,306.525625,the,2.65163
5754,32464,318.145625,islands,18.2228
5755,32465,347.41,were,4.54835
5756,32466,295.475,under,10.0929
5757,32467,359.26,German,15.3925
5758,32468,344.27875,mandate,16.5407
5759,32469,366.4925,before,10.4854
5760,32470,321.801875,World,10.7611
5761,32471,314.575,War,2.491
5763,32473,353.756875,Europeans,15.2849
5764,32474,359.458125,gave,12.6068
5766,32476,379.89375,a,7.4168
5767,32477,337.57625,wide,9.7077
5769,32479,307.041875,The,2.68215
5770,32480,307.66125,place,14.4404
5771,32481,295.435625,is,7.09085
5773,32483,401.754,by,3.96776
5774,32484,327.840625,several,9.16416
5775,32485,358.5925,hundred,5.74014
5777,32487,458.335,women,12.2238
5778,32488,387.045625,who,4.28123
5779,32489,321.5275,are,5.09415
5781,32491,462.49666666666667,of,7.87371
5782,32492,325.975625,the,2.74706
5784,32494,346.470625,Century --,16.3899
5785,32495,398.3675,stone,18.1897
5786,32496,381.83625,age,13.1901
5788,32498,347.124375,who,9.06367
5789,32499,315.0175,live,8.81616
5790,32500,309.565,in,2.74469
5791,32501,311.683125,an,6.64682
5794,32504,587.970625,society,15.9224
5795,32505,370.50125,which,12.3743
5796,32506,337.68,is,6.67417
5798,32508,328.98812499999997,I,7.67562
5801,32511,335.595,the,6.46964
5803,32513,319.43,voice,13.019
5804,32514,334.118125,of,4.90182
5805,32515,272.523125,a,5.0337
5807,32517,318.390625,Bobby,15.1773
5810,32520,426.179375,how,11.7383
5811,32521,304.780625,do,11.6847
5812,32522,301.55625,they,10.812
5814,32524,376.185625,Dr.,15.5804
5817,32527,321.703125,sure,14.1663
5818,32528,313.129375,that,3.66485
5819,32529,309.57124999999996,males,16.6818
5820,32530,383.35875,have,9.09271
5821,32531,444.50687500000004,something,13.0594
5822,32532,389.25124999999997,to,4.14082
5823,32533,335.910625,do,7.44524
5824,32534,350.3025,with,4.26936
5825,32535,313.363125,that,8.25869
5827,32537,344.036875,There,7.85717
5828,32538,317.71125,had,11.8992
5829,32539,309.639375,been,3.18334
5830,32540,318.58625,classroom,17.1027
5832,32542,447.268125,which,15.5201
5833,32543,452.16812500000003,quickly,12.3044
5834,32544,401.001875,subsided,17.6685
5835,32545,335.59375,as,8.22091
5836,32546,338.00125,Professor,18.0719
5838,32548,318.51625,said,9.3458
5841,32551,309.73125,see,13.0064
5842,32552,296.684375,your,9.52563
5845,32555,313.401875,Of,9.48448
5847,32557,319.88937500000003,males,15.9121
5848,32558,315.80062499999997,play,13.2017
5849,32559,280.75125,a,4.37462
5850,32560,270.400625,role,11.9363
5852,32562,325.3775,but,10.8521
5853,32563,323.469375,believe,12.8419
5854,32564,343.563125,me,13.223
5855,32565,300.6175,when,10.31
5856,32566,343.341875,I,7.40139
5857,32567,260.735,say,8.78075
5858,32568,294.256875,you,9.51115
5860,32570,354.289375,enjoy,14.8492
5861,32571,301.0675,yourself,16.0218
5862,32572,313.6875,one,10.4186
5863,32573,313.2975,bit,11.8214
5864,32574,300.071875,on,7.92071
5867,32577,303.20875,you,14.2223
5869,32579,294.288125,live,13.8188
5871,32581,348.358125,for,6.89114
5872,32582,364.899375,the,2.91632
5873,32583,312.25375,females,18.6894
5874,32584,298.68875,either,12.3569
5875,32585,358.494375,drive,13.9438
5876,32586,354.865,the,6.03932
5877,32587,319.735625,men,12.4229
5879,32589,511.05375000000004,seized,15.1246
5880,32590,390.0225,from,8.78298
5881,32591,456.5,neighboring,16.4593
5882,32592,394.255,islands,17.482
5883,32593,337.235625,back,10.934
5884,32594,312.6275,to,2.73256
5885,32595,282.5775,their,8.89591
5886,32596,293.896875,boats,17.1782
5887,32597,339.199375,after,9.92521
5888,32598,419.76687499999997,exploiting,18.3256
5889,32599,378.035,them,10.4057
5890,32600,332.37375,for,5.7576
5893,32603,403.78875,or,9.9831
5894,32604,308.41812500000003,they,9.47533
5895,32605,355.53625,destroy,16.5884
5896,32606,310.408125,them,10.6702
5897,32607,317.01875,by,9.26639
5899,32609,357.7875,but,11.0896
5900,32610,523.9868749999999,ingenious,17.3949
5902,32612,364.23,In,4.57937
5904,32614,284.895625,one,11.7647
5905,32615,323.71,important,13.2446
5906,32616,338.798125,aspect,15.2945
5907,32617,318.68875,of,0.995766
5908,32618,309.9575,their,7.08887
5909,32619,337.83625,very,12.6347
5910,32620,310.575,religion,17.2441
5911,32621,408.01437500000003,is,7.5391
5912,32622,342.310625,the,4.53636
5914,32624,367.37125000000003,of,1.69705
5917,32627,313.84125,think,12.8624
5918,32628,314.27625,I,6.28914
5919,32629,316.039375,know,6.55507
5920,32630,280.984375,what,4.5845
5921,32631,294.47,you,6.25822
5924,32634,457.681875,I,13.3111
5927,32637,369.47625,know,15.9277
5928,32638,307.83125,something,7.50589
5929,32639,284.109375,about,5.03028
5932,32642,363.745625,hope,14.2223
5933,32643,298.76625,we,11.8651
5934,32644,264.73875,come,13.4936
5935,32645,315.36375,to,3.26682
5936,32646,248.3,a,5.55205
5937,32647,299.50933333333336,safer,15.8601
5939,32649,247.23125,But,4.58894
5940,32650,296.285,we,7.16579
5942,32652,291.864375,Three,10.3012
5943,32653,323.17062500000003,hours,12.9417
5945,32655,280.08875,while,11.3807
5946,32656,309.575625,we,8.69259
5947,32657,274.688125,were,5.92908
5950,32660,329.35812500000003,a,9.9831
5951,32661,342.275,dot,18.3846
5952,32662,306.66875,of,7.28298
5953,32663,306.278125,land,11.3359
5954,32664,282.915,came,11.8308
5955,32665,291.72125,into,7.74982
5957,33500,345.4745,The,2.68215
5958,33501,284.73249999999996,first,7.57437
5959,33502,271.685,rattle,17.5091
5960,33503,300.2565,of,6.94098
5961,33504,252.379,the,3.44768
5962,33505,239.24099999999999,machine,11.4738
5964,33507,252.198,at,7.63742
5966,33509,257.2863157894737,in,6.55891
5967,33510,240.63850000000002,the,2.57667
5970,33513,324.93,around,10.028
5971,33514,313.947,me,6.25114
5972,33515,314.1955,the,5.07961
5973,33516,268.57,varied,18.1889
5974,33517,292.87399999999997,voices,15.7291
5975,33518,241.81350000000003,and,6.48325
5976,33519,253.7525,faces,13.0776
5977,33520,236.89499999999998,of,7.1371
5980,33523,278.8665,exactly,15.9277
5981,33524,272.8825,like,11.4564
5982,33525,235.8535,last,10.3065
5984,33527,266.1635,The,2.68215
5985,33528,301.825,young,11.2647
5986,33529,282.604,man,5.5053
5987,33530,269.1625,spoke,15.3651
5988,33531,253.32,steadily,14.8126
5990,33533,287.0415,but,10.8521
5991,33534,278.919,all,11.609
5992,33535,234.81300000000002,at,9.86714
5993,33536,267.84499999999997,once,9.08535
5994,33537,254.81199999999998,he,9.35636
5995,33538,232.4735,looked,14.7549
5998,33541,265.202,The,2.68215
5999,33542,320.6985,middle-aged,18.2344
6000,33543,309.7305,man,12.813
6001,33544,320.90250000000003,said,6.81255
6002,33545,270.734,over,13.3659
6003,33546,347.7145,and,6.99704
6006,33549,263.9726315789474,did,13.2975
6007,33550,234.38899999999998,I,10.4228
6008,33551,229.28850000000003,come,9.51771
6010,33553,286.50100000000003,why,12.8659
6011,33554,241.868,did,8.38965
6012,33555,241.4105,I,10.4228
6013,33556,235.7575,come,9.51771
6015,33558,240.977,Then,9.16006
6016,33559,237.5935,he,4.33455
6017,33560,237.53400000000002,was,4.78926
6019,33562,252.84699999999998,Amid,13.4642
6020,33563,240.7705,the,2.74469
6022,33565,263.3595,of,3.79466
6023,33566,268.482,small,10.5868
6024,33567,320.521,arms,15.2403
6025,33568,241.019,and,6.28532
6026,33569,269.76,automatic,15.5186
6028,33571,277.281,I,12.9535
6029,33572,260.1115,heard,9.51771
6030,33573,263.74850000000004,the,5.34542
6032,33575,252.5315,of,3.79466
6034,33577,315.455,Then,9.16006
6035,33578,278.908,the,3.44508
6036,33579,319.6925,lights,14.8569
6037,33580,254.794,went,12.3197
6039,33582,246.64299999999997,This,7.11691
6040,33583,277.06399999999996,was,6.35473
6041,33584,216.142,my,11.1678
6042,33585,252.2315,second,13.5083
6043,33586,255.35500000000002,day,9.29431
6044,33587,221.14700000000002,in,6.14282
6046,33589,507.1505263157895,the,7.62563
6047,33590,477.08263157894737,administrative,14.6636
6048,33591,352.68,capital,12.1238
6049,33592,303.663,of,4.41884
6051,33594,457.72650000000004,and,4.34672
6052,33595,346.6885,my,11.4415
6053,33596,311.95,thoughts,16.4218
6054,33597,277.7875,were,9.30086
6055,33598,244.68052631578948,none,14.7189
6056,33599,275.48249999999996,too,12.1309
6058,33601,301.53499999999997,Where,12.3688
6059,33602,390.999,was,8.47119
6060,33603,271.376,my,10.9958
6062,33605,358.158,Where,12.3688
6063,33606,311.26349999999996,should,10.8654
6064,33607,279.5035,I,8.79324
6066,33609,263.573,To,8.20773
6067,33610,260.0365,my,7.3421
6069,33612,291.151,Better,13.9465
6070,33613,301.164,stay,14.5558
6071,33614,246.6165,in,6.16485
6072,33615,235.356,the,2.68569
6073,33616,247.987,hotel,15.7046
6075,33618,257.916,where,11.3807
6076,33619,275.83684210526314,the,3.04161
6077,33620,258.755,walls,12.1591
6078,33621,287.3315,looked,14.4361
6079,33622,268.957,good,5.21216
6080,33623,278.4565,and,6.75984
6082,33625,254.8105,Chinese,13.9465
6083,33626,301.40250000000003,and,6.12502
6084,33627,276.466,Indian,13.8131
6085,33628,339.3347368421053,merchants,16.126
6086,33629,290.0725,across,12.7008
6087,33630,276.75149999999996,the,0.568773
6088,33631,245.97947368421052,street,4.39503
6089,33632,289.0215789473684,were,9.85854
6091,33634,287.2415,their,9.49976
6092,33635,294.443,steel,12.5464
6094,33637,287.6975,Hotel,15.5374
6095,33638,345.976,attendants,17.5577
6096,33639,318.684,pulled,13.8291
6097,33640,326.6515,parked,17.531
6098,33641,337.5435,bicycles,16.6531
6099,33642,356.14700000000005,into,9.61505
6100,33643,279.25,the,2.33354
6102,33645,287.746,A,5.74117
6103,33646,259.629,woman,9.96386
6104,33647,274.477,with,6.30236
6105,33648,271.1815,a,3.59166
6106,33649,302.7665,small,8.72375
6107,33650,294.629,boy,16.5187
6108,33651,250.478,slipped,13.5803
6109,33652,288.158,in,5.78152
6110,33653,305.7465,between,12.0649
6113,33656,285.134,she,13.3611
6116,33659,301.7605,She,8.86122
6117,33660,308.813,held,8.43609
6118,33661,292.13,out,7.90182
6119,33662,292.7985,her,9.85415
6120,33663,313.4705,hand,13.7419
6121,33664,286.1105,to,4.04277
6122,33665,258.78499999999997,show,8.82066
6123,33666,293.1155,that,2.5813
6124,33667,278.57550000000003,she,8.49316
6125,33668,250.3485,had,5.07199
6127,33670,261.29949999999997,The,2.68215
6128,33671,268.2755,American,9.20265
6130,33673,339.71500000000003,worried,15.5781
6131,33674,317.3465,about,0.99833
6132,33675,350.38,getting,13.7049
6133,33676,293.9,to,7.46742
6134,33677,260.291,the,1.42276
6135,33678,262.3485,cable,12.6571
6137,33680,274.7955,But,4.58894
6138,33681,312.1605,what,7.98708
6139,33682,283.2205,was,5.68194
6140,33683,295.7695,the,5.03003
6142,33685,286.7165,Had,13.4642
6143,33686,296.5935,the,1.71874
6147,33690,403.8478947368421,finally,13.5636
6148,33691,324.62166666666667,come,7.66383
6149,33692,307.467,this,10.3166
6151,33694,295.5225,Or,10.497
6152,33695,306.85299999999995,was,6.7892
6153,33696,258.96999999999997,it,10.9958
6154,33697,239.82199999999997,another,12.4685
6155,33698,340.4315,revolt,17.374
6156,33699,307.4375,inside,13.6989
6159,33702,315.2465,play,15.9277
6161,33704,353.774,I,12.9535
6164,33707,301.1985,go,14.2223
6165,33708,277.1985,to,3.9389
6166,33709,251.35700000000003,the,3.7115
6167,33710,252.3585,roof,16.7965
6168,33711,264.692,and,6.61673
6170,33713,250.29300000000003,By,8.26237
6172,33715,346.267,the,6.52863
6173,33716,286.1775,answer,12.2247
6174,33717,276.9935,was,8.83782
6176,33719,268.19449999999995,There,7.85717
6177,33720,274.3615,had,11.8992
6178,33721,252.92600000000002,been,3.18334
6179,33722,249.663,an,9.06271
6180,33723,393.4315789473684,eclipse,18.4207
6181,33724,303.337,of,6.94136
6182,33725,302.8015,the,3.44768
6184,33727,300.6325,A,5.74117
6185,33728,339.95799999999997,traditional,14.5764
6187,33730,469.342,explanation,14.4189
6188,33731,366.9415,is,6.13332
6189,33732,311.63649999999996,that,5.46133
6190,33733,273.745,the,2.19671
6192,33735,282.1855,was,9.11738
6193,33736,299.9405,being,8.09906
6194,33737,302.59700000000004,swallowed,10.5259
6195,33738,308.05,by,8.17231
6196,33739,265.6415,a,4.19672
6198,33741,328.632,and,5.98791
6199,33742,282.177,the,4.92678
6200,33743,348.86150000000004,remedy,17.7463
6201,33744,274.116,was,8.3103
6202,33745,265.8785,to,6.05923
6203,33746,258.32550000000003,make,6.942
6204,33747,256.64549999999997,all,10.8892
6205,33748,268.038,possible,11.5726
6208,33751,365.052,with,7.74514
6210,33753,317.633,The,2.68215
6212,33755,346.393,was,7.74468
6215,33758,286.75300000000004,for,6.45499
6216,33759,336.0485,just,11.9095
6217,33760,255.314,before,6.42431
6218,33761,277.387,the,1.47446
6221,33764,300.183,the,6.51457
6222,33765,310.0285,frightened,17.2192
6223,33766,326.549,toad,17.346
6224,33767,280.495,had,9.21239
6225,33768,299.052,begun,10.7498
6226,33769,271.711,to,3.62128
6228,33771,332.2725,it,8.4763
6229,33772,288.87,out,5.00773
6231,33774,345.46500000000003,which,15.5201
6232,33775,271.9185,meant,11.7283
6233,33776,286.351,good,13.1084
6234,33777,263.30100000000004,luck,10.0561
6235,33778,288.006,all,10.2732
6237,33780,285.461,How,11.4195
6239,33782,306.259,it,9.60077
6240,33783,269.8385,all,8.43172
6241,33784,294.1495,seemed,13.9784
6242,33785,259.34749999999997,the,7.48695
6243,33786,279.675,next,9.02849
6245,33788,250.7045,A,5.74117
6246,33789,281.03650000000005,restaurant,14.5163
6247,33790,293.334,posted,12.5289
6248,33791,302.5265,a,1.80321
6249,33792,294.25300000000004,reminder,14.4104
6250,33793,301.3245,to,7.61735
6253,33796,294.89050000000003,became,16.0936
6254,33797,281.027,excited,16.9334
6255,33798,313.448,and,6.38665
6256,33799,311.559,left,12.952
6257,33800,317.5105,without,9.04021
6258,33801,278.017,paying,8.1467
6259,33802,309.51349999999996,their,6.50589
6261,33804,313.421,But,4.58894
6262,33805,320.199,everyone,10.7689
6263,33806,295.2265,I,7.84603
6264,33807,263.886,met,13.7343
6265,33808,289.398,had,9.63928
6266,33809,255.68099999999998,sought,8.02742
6267,33810,280.0065,cover,15.272
6268,33811,322.0265,first,12.0734
6269,33812,293.316,and,6.34935
6270,33813,275.18899999999996,asked,10.9975
6271,33814,279.091,questions,13.722
6273,33816,323.232,And,6.26392
6274,33817,303.7115,no,9.44235
6276,33819,347.04949999999997,for,6.95587
6278,33821,442.793,the,4.8575
6279,33822,336.6895,old,10.196
6280,33823,275.839,City,13.4222
6281,33824,275.20349999999996,of,6.82782
6283,33826,399.7,had,11.1165
6284,33827,364.3415,become,7.40115
6285,33828,263.9615,the,4.16703
6286,33829,288.546,City,12.7837
6287,33830,293.6215,of,7.29582
6290,33833,275.7915,I,7.67562
6291,33834,260.354,saw,8.03747
6292,33835,260.27750000000003,holes,17.7701
6293,33836,267.50149999999996,in,2.96339
6294,33837,270.70050000000003,planes,15.1199
6295,33838,314.344,at,6.77074
6296,33839,298.451,the,2.50944
6297,33840,281.2455,airport,8.98553
6298,33841,259.14549999999997,and,4.72385
6299,33842,267.32550000000003,in,7.86815
6300,33843,266.15500000000003,cars,13.7082
6301,33844,295.4035,in,3.80412
6302,33845,257.27,the,2.12654
6304,33847,264.9205,Along,11.7534
6305,33848,258.293,the,1.88525
6306,33849,261.95050000000003,main,12.4277
6308,33851,407.4705,hardly,14.515
6309,33852,312.37649999999996,a,4.90182
6310,33853,297.6815,house,10.7295
6311,33854,265.145,had,9.73358
6312,33855,278.404,not,7.78718
6313,33856,240.1525,been,3.42277
6315,33858,283.4645,In,4.57937
6316,33859,284.1355,place,12.406
6317,33860,304.9485,of,6.22967
6318,33861,310.152,the,2.42276
6319,33862,290.9736842105263,police,12.1641
6320,33863,291.086,headquarters,13.35
6321,33864,293.0995,was,8.00778
6322,33865,276.298,a,4.71001
6323,33866,264.73,new,6.8385
6324,33867,242.10950000000003,square,15.3522
6325,33868,271.38800000000003,filled,14.692
6326,33869,333.296,with,1.64945
6329,33872,285.428,had,10.8873
6330,33873,298.993,demolished,18.0166
6331,33874,279.7765,the,7.19524
6332,33875,277.002,defense,10.739
6333,33876,311.443,ministry,15.431
6334,33877,354.613,and,6.58827
6335,33878,239.7235,set,10.6446
6336,33879,269.23850000000004,fire,14.9116
6337,33880,263.9455,to,6.90944
6338,33881,273.556,the,4.48029
6339,33882,266.1295,American,7.6179
6340,33883,298.4285,Embassy,17.2305
6341,33884,307.3515,next,10.8895
6343,33886,285.8105,What,8.53094
6344,33887,291.429,had,9.05638
6345,33888,259.5685,been,3.18334
6346,33889,284.55350000000004,the,6.60962
6348,33891,280.117,suite,16.6148
6349,33892,278.26750000000004,was,8.37894
6350,33893,277.49850000000004,now,11.0502
6352,33895,282.2205,walls,12.2238
6353,33896,262.8975,of,3.85621
6354,33897,284.2595,blackened,17.7162
6356,33899,258.351,This,7.11691
6357,33900,281.03000000000003,damage,12.9685
6358,33901,268.4935,had,10.1926
6359,33902,261.0745,been,3.18334
6360,33903,307.51,done,9.7924
