,word,wlen,surp,mono_gaze_dur,mono_fix_pup_size,l2_gaze_dur,l2_fix_pup_size
342,the,3,3.162566900253296,155.75,2208.375,144.33333333333334,2008.3333333333333
343,profession,10,15.013154983520508,323.07142857142856,2111.773571428572,347.375,2626.28125
344,of,2,2.576127052307129,230.25,1817.875,264.3333333333333,2610.0
345,and,3,3.917446374893189,273.375,2261.5,224.4,3101.2
346,lived,5,12.193399429321287,254.23076923076923,2234.4615384615386,243.66666666666663,2681.952222222222
347,at,2,6.377744197845459,227.7142857142857,2236.5714285714284,187.7142857142857,2754.4757142857147
348,home,4,11.605085372924805,186.1428571428572,2518.785714285714,266.875,2557.20625
349,while,5,10.855308532714844,235.0,2105.090909090909,262.0,2456.1142857142854
350,pursuing,8,15.802367210388184,281.7857142857143,2166.8450000000003,369.625,2495.88375
351,literary,8,14.814934730529783,243.57142857142856,2176.612857142857,282.625,2425.95875
352,though,6,13.77348804473877,279.15384615384613,2186.1284615384616,403.0,2420.108888888889
353,his,3,7.496503829956055,221.375,2093.6875,273.85714285714283,2567.428571428572
354,verses,6,13.128555297851562,268.1428571428572,2108.828571428571,315.44444444444446,2470.722222222222
355,never,5,13.159171104431152,246.3636363636364,2109.590909090909,265.1111111111111,2494.897777777778
356,had,3,9.005373001098633,184.0,2095.833333333333,392.1666666666667,2770.943333333333
357,any,3,10.487462997436523,307.57142857142856,2235.6,179.75,2861.25
358,marked,6,14.547491073608398,250.23076923076923,2264.3715384615384,243.5555555555556,2510.786666666667
359,John,4,8.565579414367676,239.5,2028.125,266.22222222222223,2482.518888888889
360,practiced,9,16.595603942871094,312.0,2132.678571428572,459.55555555555554,2412.266666666667
361,for,3,5.91101598739624,247.75,2179.25,255.1428571428572,2287.0714285714284
362,some,4,8.768866539001465,208.4,2027.1,304.85714285714283,2318.285714285714
363,time,4,8.444609642028809,189.77777777777777,2053.1666666666665,233.16666666666663,2317.25
364,as,2,6.695773124694824,236.375,2293.125,220.0,2256.875
365,a,1,3.187933444976806,232.0,2228.0,307.0,2172.625
366,but,3,9.037761688232422,224.5,2115.5,256.5,2609.0
367,had,3,8.914419174194336,467.25,1875.875,279.57142857142856,2411.595714285714
368,finally,7,11.159417152404783,185.6,2044.817,175.71428571428572,2521.297142857143
369,settled,7,11.561695098876951,255.75,2101.125,305.0,2527.777777777778
370,down,4,9.885733604431152,220.2,1806.2,188.57142857142856,2359.0714285714284
371,to,2,3.5776662826538086,177.33333333333334,2595.4166666666665,198.5,1922.0
372,the,3,2.2222533226013184,227.5,1795.5,259.0,2390.5
373,more,4,9.96010398864746,236.875,2301.75,208.42857142857144,2209.595714285714
374,life,4,14.068643569946287,176.85714285714286,2052.1428571428573,209.66666666666663,2257.0
375,of,2,3.232807159423828,203.1428571428572,2007.857142857143,135.25,2398.25
376,a,1,4.696763038635254,206.3333333333333,2318.333333333333,228.75,2313.0
377,country,7,10.752317428588867,252.44444444444449,2016.2311111111112,208.42857142857144,2246.44
378,He,2,7.745289802551269,199.15384615384616,2021.91,197.625,2576.04125
379,had,3,4.728113651275635,253.22222222222223,2099.055555555556,181.625,2729.59375
380,married,7,9.528973579406738,268.6428571428572,2164.994285714285,212.42857142857144,2654.714285714286
381,two,3,8.579092979431152,230.875,2010.6875,240.28571428571428,2636.404285714286
382,years,5,7.188268184661865,178.1818181818182,2179.7272727272725,240.5,2507.1383333333333
383,and,3,3.808341264724731,195.57142857142856,2509.714285714286,273.6666666666667,2509.833333333333
384,had,3,8.501689910888672,262.85714285714283,2085.0714285714284,213.25,3005.5
385,taken,5,8.809378623962402,288.0769230769231,2095.4746153846154,384.7142857142857,2550.3328571428574
386,his,3,7.828413486480713,210.1428571428572,2399.714285714286,238.75,2251.75
387,wife,4,7.456863880157471,227.1428571428572,2021.7142857142856,355.1428571428572,2794.178571428572
388,to,2,4.709460258483887,193.28571428571428,2296.285714285714,189.0,2587.5
389,live,4,10.175755500793455,228.72727272727272,1971.242727272727,292.1428571428572,2531.285714285714
390,at,2,7.838699817657471,243.3333333333333,1940.3333333333333,212.8333333333333,2520.083333333333
391,though,6,13.923563957214355,393.7,1845.95,303.375,2764.3125
392,I,1,9.8323392868042,184.0,1925.25,135.5,3013.5
393,entertained,11,20.956493377685547,470.9285714285714,2207.012142857143,434.75,2572.92125
394,a,1,4.462719917297363,160.25,2402.75,157.5,2978.0
395,shrewd,6,21.53487968444824,339.0,2188.0515384615383,408.6666666666667,2534.1666666666665
396,suspicion,9,18.59654235839844,291.6923076923077,2230.147692307692,408.6666666666667,2567.3422222222225
397,that,4,6.598526954650879,230.75,2001.9375,191.8,2212.8
398,he,2,7.328563213348389,235.75,1944.0,234.42857142857144,2399.1428571428573
399,would,5,5.884406566619873,238.0833333333333,2229.3891666666664,194.57142857142856,2475.0714285714284
400,have,4,5.0668463706970215,186.88888888888889,2072.4444444444443,262.0,2404.625
401,preferred,9,13.917348861694336,248.3571428571429,2092.035714285714,351.1111111111111,2468.972222222222
402,his,3,6.204657554626465,235.875,1961.9375,239.8333333333333,2298.5
403,mother,6,8.14162540435791,264.90909090909093,1989.5,240.125,2601.75
404,to,2,5.183410167694092,183.7142857142857,2130.714285714286,204.0,2547.6
405,increase,8,10.11352252960205,269.1428571428572,2200.1664285714287,330.6666666666667,2612.8066666666664
406,his,3,7.044351100921631,183.3333333333333,2203.333333333333,167.2,2429.2
407,which,5,8.535492897033691,254.8333333333333,2068.708333333333,332.25,2458.5
408,would,5,7.533664226531982,182.5,2409.375,307.375,2363.75
409,have,4,5.0653462409973145,163.0909090909091,2147.2727272727275,236.8333333333333,2199.3616666666667
410,enabled,7,13.221006393432615,229.7142857142857,2079.75,359.44444444444446,2392.1666666666665
411,him,3,7.635232925415039,224.66666666666663,1973.75,262.25,2652.75
412,to,2,3.0374643802642822,225.2,1744.6,277.25,2137.75
413,have,4,6.948299884796143,189.5555555555556,2062.0744444444445,264.25,2228.625
414,a,1,3.972655057907105,193.8,1783.0,247.5,2397.5
415,home,4,9.61202907562256,239.63636363636363,1947.8181818181813,290.125,2220.3125
416,of,2,4.033993244171143,154.14285714285714,2255.1428571428573,216.66666666666663,2545.333333333333
417,his,3,5.823300838470459,242.44444444444449,1759.888888888889,239.5,2306.0
418,was,3,5.686957359313965,218.3333333333333,1954.4444444444443,240.6,2337.8
419,a,1,4.061875820159912,148.33333333333334,2690.333333333333,172.5,2264.0
420,lady,4,16.411924362182617,203.1428571428572,2000.142857142857,187.25,2487.4375
421,who,3,8.297683715820312,147.33333333333334,2253.0,185.25,2752.25
422,liked,5,13.79844570159912,212.41666666666663,2079.583333333333,258.42857142857144,2283.0714285714284
423,to,2,3.799137830734253,153.5,1978.5,227.6,2572.2
424,make,4,7.71962308883667,252.2,1981.2,310.0,2495.3928571428573
425,her,3,8.417088508605957,223.3333333333333,1633.1666666666667,215.5,2340.5
426,own,3,9.464062690734863,243.5,2049.25,266.75,2354.125
427,and,3,3.8780786991119385,215.0,1835.2,223.3333333333333,2234.445
428,expected,8,14.910089492797852,221.84615384615384,1807.4615384615383,210.625,2349.89125
429,other,5,13.886754035949709,236.53846153846155,2029.5384615384608,279.1111111111111,2357.222222222222
430,people,6,8.533171653747559,177.5,2001.55,193.44444444444449,2317.7033333333334
431,to,2,4.922826766967773,185.8571428571429,2078.3571428571427,214.5,2477.0
432,fall,4,11.820857048034668,195.0,2125.375,201.625,2395.10375
433,in,2,4.221407413482666,276.8333333333333,1677.8333333333333,174.8,2045.0
434,with,4,11.102946281433104,209.88888888888889,2200.9444444444443,249.25,2188.375
435,and,3,3.856555461883545,248.2,2062.2,218.0,2112.9166666666665
436,in,2,6.954456806182861,213.0,1791.5555555555557,174.85714285714286,2367.8571428571427
437,this,4,7.699073791503906,227.9,1868.75,236.125,2185.0
438,case,4,11.225022315979004,253.0,1993.05,193.375,2368.625
439,she,3,12.9231538772583,169.5,1868.3333333333333,159.0,2203.428571428572
440,certainly,9,16.293447494506836,232.07692307692307,1806.384615384616,303.1111111111111,2217.1944444444443
441,had,3,9.066206932067873,206.0,1817.0,206.2,2088.5
442,the,3,3.794369697570801,247.625,1770.78125,281.0,1948.8333333333333
443,whip,4,16.72576904296875,177.2,1802.6330000000005,279.3333333333333,2252.833333333333
444,the,3,9.21588134765625,158.0,2218.714285714286,270.0,2381.5
445,purse,5,16.954025268554688,312.44444444444446,1890.5,383.375,2258.94
446,John,4,8.565579414367676,269.2307692307692,2094.423076923077,214.125,2621.875
447,noticed,7,17.18484878540039,265.3076923076923,2085.102307692308,312.625,2660.385
448,my,2,12.354188919067385,187.8333333333333,1850.25,208.6,2516.3
449,surprise,8,16.013235092163086,188.0,2169.1666666666665,333.375,2503.085
450,at,2,7.926356315612793,267.0,2352.1666666666665,188.6,2333.1
451,the,3,1.9502540826797483,223.8,2064.4,261.57142857142856,2718.214285714286
452,news,4,12.162473678588867,191.3333333333333,2014.4722222222224,173.4,2371.9
453,of,2,2.9749717712402344,290.1666666666667,2160.833333333333,204.2,2302.0
454,his,3,6.257466793060303,168.0,2113.5,224.3333333333333,2479.6666666666665
455,remarriage,10,21.157508850097656,326.35714285714283,1977.6714285714288,316.25,2639.09375
456,and,3,4.334673881530762,186.16666666666663,2068.75,266.85714285714283,2676.428571428572
457,smiled,6,20.98052978515625,274.6,1937.65,249.625,2707.375
458,rather,6,12.192355155944824,176.875,1768.5,196.5,2691.3125
459,little,6,15.777091026306152,195.07142857142856,2099.7264285714286,280.44444444444446,2725.011111111111
460,he,2,9.135759353637695,207.4,1991.3,159.0,2649.8
461,said,4,7.469511985778809,242.1,2145.567,285.875,2480.25
462,can,3,9.453855514526367,235.0909090909091,1987.9545454545453,193.66666666666663,2217.6666666666665
463,tell,4,11.37966251373291,207.1818181818182,1912.8790909090908,239.375,2566.1875
464,making,6,13.63722801208496,291.84615384615387,2037.3207692307687,211.0,2349.428571428572
465,life,4,13.540932655334473,198.3636363636364,2175.8636363636365,285.8888888888889,2528.083333333333
466,jolly,5,24.17268753051757,212.0,1929.8608333333327,222.66666666666663,2473.027777777778
467,difficult,9,13.625910758972168,243.3636363636364,2109.7272727272725,350.77777777777777,2454.2966666666666
468,for,3,5.162806510925293,231.125,1955.75,260.8,2248.3
469,As,2,9.578880310058594,259.1666666666667,1946.5833333333333,175.33333333333334,2339.333333333333
470,for,3,7.937765598297119,306.45454545454544,2114.7272727272725,328.625,2379.6875
471,remember,8,17.375816345214844,267.1818181818182,1958.6063636363635,301.625,2424.96875
472,I,1,10.03615951538086,149.25,2153.0,211.8333333333333,2241.25
473,suppose,7,18.72366142272949,248.5,2141.083333333333,254.125,2297.875
474,she,3,8.92646598815918,162.5,1902.0833333333333,184.0,2223.9
475,was,3,2.7344791889190674,205.45454545454547,1926.8181818181813,251.5,2292.1875
476,after,5,11.496700286865234,212.54545454545453,2075.318181818182,209.125,2350.5625
477,your,4,13.344013214111328,254.0909090909091,1982.1818181818185,225.625,2202.9375
478,the,3,5.757648468017578,231.1428571428572,1441.857142857143,260.57142857142856,2353.3571428571427
479,Jack,4,15.488787651062012,235.7692307692308,1997.539230769231,324.55555555555554,2214.907777777777
480,of,2,6.163508892059326,225.0,1799.6330000000005,171.4,2142.166
481,all,3,8.690302848815918,182.3,1887.7,214.11111111111111,2297.518888888889
482,A,1,7.503453254699707,297.5,1846.5,228.66666666666663,2634.333333333333
483,great,5,12.640093803405762,335.0,1808.7916666666667,310.5,2263.23125
484,Not,3,13.012650489807127,302.0,1811.6666666666667,349.0,2282.5
485,precisely,9,18.09015464782715,301.9230769230769,1754.6792307692308,443.25,2147.1825
486,young,5,14.988409042358398,219.07142857142856,1722.9107142857142,227.4,1926.9
487,and,3,5.7094926834106445,187.8333333333333,1488.445,178.83333333333334,2030.1666666666667
488,but,3,10.443595886230469,186.1428571428572,1820.7142857142856,200.0,2273.25
489,as,2,7.777438163757324,196.4,1835.5,278.6666666666667,1989.0333333333333
490,game,4,15.348297119140623,229.25,1925.72875,223.6,2088.6
491,as,2,7.279170036315918,186.0,1981.625,235.3333333333333,1973.0833333333333
492,they,4,7.9078049659729,203.66666666666663,2124.5,258.0,2293.81
493,make,4,10.615922927856444,180.42857142857144,1942.357142857143,221.25,2161.4375
494,were,4,7.339108467102051,245.5555555555556,2019.1666666666667,245.0,2002.0666666666664
495,going,5,10.530006408691406,257.57142857142856,1681.857142857143,227.625,2148.20875
496,to,2,3.050605535507202,195.4,2153.8,214.0,2143.75
497,this,4,11.882850646972656,261.55555555555554,1920.4077777777773,261.44444444444446,2443.8888888888887
498,He,2,7.745289802551269,194.5,2148.583333333333,178.0,2764.1666666666665
499,turned,6,10.106924057006836,269.4166666666667,2069.4166666666665,424.375,2473.9475
500,up,2,7.388638973236084,200.0,1949.7777777777776,130.0,2159.0
501,from,4,5.9536004066467285,196.8181818181818,2071.7272727272725,304.2857142857143,2402.452857142857
502,on,2,6.63648796081543,172.83333333333334,2008.3333333333333,183.0,1652.0
503,the,3,1.917809247970581,230.8571428571429,2273.1428571428573,352.2857142857143,2449.1071428571427
504,pretext,7,17.383237838745117,291.4166666666667,1987.625,402.125,2515.40625
505,of,2,2.476476192474365,172.5,2010.5,219.66666666666663,2718.333333333333
506,being,5,10.463587760925291,229.7142857142857,1970.7142857142856,371.5,2603.1875
507,a,1,3.983488559722901,264.0,2377.0,137.25,2568.25
508,second,6,7.916646957397461,205.11111111111111,1885.6666666666667,178.28571428571428,2743.5714285714284
509,cousin,6,11.65916347503662,294.2857142857143,2137.1307142857145,353.25,2493.95875
510,or,2,8.701272964477539,136.66666666666666,1750.0,120.8,3005.2
511,something,9,13.560110092163086,234.3333333333333,2137.9725,310.44444444444446,2510.1344444444444
512,of,2,4.317234516143799,247.625,2194.0,316.6666666666667,2395.2233333333334
513,though,6,13.953736305236816,307.0,2088.439090909091,388.77777777777777,2452.147777777778
514,she,3,8.954044342041016,214.66666666666663,2008.111111111111,224.42857142857144,2283.2385714285715
515,seem,4,14.920855522155762,214.6,1993.4,202.3333333333333,2302.555555555556
516,particularly,12,15.105998039245604,260.57142857142856,2022.5,444.22222222222223,2283.758888888889
517,keen,4,17.3442325592041,178.54545454545453,1960.2118181818184,260.2,2286.6
518,to,2,3.0518369674682617,391.5,1946.0,190.8,2473.6
519,acknowledge,11,14.21694564819336,319.85714285714283,2109.2492857142856,414.6666666666667,2302.3688888888887
520,the,3,3.7241523265838623,169.0,2158.4444444444443,184.8333333333333,2420.6666666666665
521,The,3,5.175299644470215,212.375,2061.1875,245.1428571428572,2236.214285714286
522,fellow,6,15.359539031982422,222.7692307692308,2115.647692307692,302.8888888888889,2154.147777777778
523,is,2,7.568129539489746,207.6,1710.8,266.3333333333333,2488.5
524,an,2,4.613337516784668,211.75,2142.875,197.57142857142856,2024.642857142857
525,absolute,8,12.994006156921388,272.0,2001.9164285714287,351.75,2135.46
526,anyone,6,18.62251663208008,277.6363636363636,1935.3181818181813,313.625,2043.3125
527,can,3,9.91144847869873,191.54545454545453,1937.772727272728,238.6,1972.7
528,see,3,9.039015769958496,179.0,1680.1,161.8,2314.0
529,got,3,13.011032104492188,154.5,2167.15,246.0,2288.5625
530,a,1,4.51151180267334,220.0,1723.1666666666667,178.5,1826.0
531,great,5,9.227681159973145,236.22222222222223,2145.277777777778,388.22222222222223,2178.9444444444443
532,black,5,11.000628471374512,244.5,2001.321428571429,348.25,2165.4375
533,and,3,4.231523990631104,245.3333333333333,1926.0,180.3333333333333,1967.8333333333333
534,wears,5,16.646846771240234,283.45454545454544,2046.8336363636363,338.375,2065.5625
535,patent,6,16.194875717163086,270.6363636363636,2013.6818181818185,304.55555555555554,2126.258888888889
536,leather,7,16.420963287353516,302.38461538461536,1906.076923076923,339.8888888888889,2118.4166666666665
537,boots,5,17.960468292236328,228.375,1940.6875,236.42857142857144,2249.5
538,in,2,4.3814473152160645,192.25,1827.375,263.8,2123.7
539,all,3,8.69479751586914,117.0,1825.2857142857144,185.0,2017.5
540,But,3,12.688441276550291,163.85714285714286,1912.5,199.42857142857144,2063.2371428571428
541,the,3,6.424882411956787,194.27272727272728,1807.8181818181813,231.57142857142856,2328.928571428572
542,mater,5,21.20540237426757,274.38461538461536,1978.492307692308,330.44444444444446,2158.111111111112
543,to,2,6.260945796966553,267.0,1589.888333333333,133.25,2064.0
544,him,3,8.815211296081543,220.6,1931.733,392.8571428571428,1942.928571428572
545,at,2,6.442257881164551,227.625,1801.875,244.0,2030.428571428572
546,took,4,11.26821517944336,207.11111111111111,1814.0,235.4,1924.4
547,him,3,7.855629444122314,320.1111111111111,1683.5555555555557,270.1666666666667,1954.5
548,on,2,5.056289196014404,221.1428571428572,1703.071428571429,179.33333333333334,2066.5
549,as,2,9.73490047454834,217.125,1670.875,193.16666666666663,1837.3333333333333
550,know,4,13.937785148620604,170.33333333333334,1781.75,246.5555555555556,2131.1200000000003
551,how,3,10.940509796142578,164.42857142857142,2259.285714285714,180.5555555555556,2128.4444444444443
552,always,6,13.879034042358398,198.28571428571428,2102.214285714286,224.5555555555556,2200.1277777777777
553,running,7,13.110957145690918,222.0,2109.964285714286,236.625,2249.20875
