,word,wlen,surp,l1_gaze_dur,l1_fix_pup_size
2752,niet,4.0,8.37122917175293,329.0,1917.5228571428568
2753,Nu,2.0,14.690875053405762,342.0,1388.0
2754,Een,3.0,7.627943992614746,184.0,2052.25
2755,ogenblik,8.0,15.416241645812988,203.5,1796.8125
2756,konden,6.0,13.913052558898926,226.5555555555556,1915.9444444444443
2757,we,2.0,13.73594856262207,163.5,1775.25
2758,haar,4.0,14.184959411621094,193.66666666666663,1848.3333333333333
2759,alleen,6.0,13.060406684875488,185.875,1874.4375
2760,maar,4.0,12.659972190856934,166.5,1790.1666666666667
2761,zitten,6.0,13.058207511901855,230.8571428571429,1921.142857142857
2762,Tenslotte,9.0,17.87538719177246,304.3333333333333,1810.7222222222224
2763,ging,4.0,11.713882446289062,263.7142857142857,1885.071428571429
2764,John,4.0,14.862212181091309,199.3333333333333,1912.3333333333333
2765,toen,4.0,11.792071342468262,166.55555555555554,1750.7033333333334
2766,hij,3.0,10.733543395996094,266.4,1769.1
2767,dat,3.0,7.2461161613464355,154.5,1849.0833333333333
2768,hij,3.0,9.79723834991455,158.57142857142858,1779.2142857142858
2769,met,3.0,7.809708118438721,170.5,2086.0
2770,toch,4.0,12.921634674072266,299.4,1628.2
2771,geen,4.0,13.734344482421877,269.625,1676.375
2772,stap,4.0,14.38706398010254,184.25,1866.0
2773,verder,6.0,15.218348503112791,353.42857142857144,1651.142857142857
2774,weg,3.0,18.24724578857422,237.375,1694.1875
2775,om,2.0,10.978147506713867,154.5,1707.5
2776,te,2.0,3.818600416183472,194.875,1666.125
2777,kijken,6.0,21.45350456237793,132.8,1738.0
2778,hoe,3.0,15.577065467834473,166.66666666666666,1659.6666666666667
2779,laat,4.0,17.041263580322266,253.11111111111111,1777.7033333333334
2780,er,2.0,12.86562728881836,175.75,1770.5
2781,een,3.0,7.424655914306641,187.42857142857144,1744.2857142857142
2782,trein,5.0,13.20990753173828,229.3333333333333,1818.111111111111
2783,Zijn,4.0,19.5034122467041,326.3333333333333,1587.8333333333333
2784,vrouw,5.0,11.04275608062744,265.7,1784.1
2785,volgde,6.0,17.350133895874023,209.375,1796.0
2786,ze,2.0,12.288150787353516,138.0,2026.0
2787,zei,3.0,15.326053619384766,194.0,1628.7857142857142
2788,dat,3.0,8.370219230651855,231.625,1777.5
2789,ze,2.0,6.05309009552002,206.0,1686.0
2790,zou,3.0,14.9428071975708,298.85714285714283,1614.607142857143
2791,proberen,8.0,14.220605850219728,169.0,1913.6666666666667
2792,mevrouw,7.0,17.237525939941406,286.5,1781.95875
2793,tot,3.0,6.155081748962402,179.0,1593.375
2794,andere,6.0,9.8947172164917,231.75,1710.10375
2795,gedachten,9.0,13.817083358764648,164.66666666666666,1826.8144444444447
2796,te,2.0,5.37967586517334,180.5,1565.5
2797,zij,3.0,16.72123908996582,236.16666666666663,1573.1666666666667
2798,de,2.0,6.125380992889404,221.2,1654.5
2799,kamer,5.0,12.5956449508667,175.0,1767.0
2800,uit,3.0,11.743690490722656,194.0,1773.0242857142855
2801,veranderde,10.0,19.25814437866211,256.125,1873.1875
2802,de,2.0,5.166738510131836,129.0,1543.0
2803,uitdrukking,11.0,19.98746681213379,250.5555555555556,1800.2777777777778
2804,op,2.0,9.16318702697754,122.0,1044.0
2805,het,3.0,9.00006103515625,184.0,1473.6
2806,gezicht,7.0,15.490086555480955,246.16666666666663,1897.25
2807,van,3.0,6.534681797027588,156.75,1595.625
2808,Evelyn,6.0,19.036401748657227,247.5,1800.7330000000002
2809,Ze,2.0,11.568333625793455,191.7142857142857,2093.428571428572
2810,boog,4.0,17.188278198242188,170.2,2176.3
2811,zich,4.0,12.219412803649902,177.75,1702.5
2812,naar,4.0,12.242773056030272,201.0,2073.8
2813,mij,3.0,13.330340385437012,183.8333333333333,2278.6666666666665
2814,Meneer,6.0,19.27041244506836,201.0,2067.6428571428573
2815,u,1.0,14.773271560668944,200.5,2215.0
2816,bent,4.0,15.356614112854004,246.42857142857144,2289.8571428571427
2817,Kan,3.0,14.605490684509276,214.6,2028.4
2818,ik,2.0,8.811446189880371,138.66666666666666,2136.5
2819,u,1.0,12.16851043701172,271.0,2324.0
2820,Het,3.0,9.01419162750244,200.25,2082.125
2821,me,2.0,13.661473274230955,351.0,2081.0
2822,Ze,2.0,11.568333625793455,176.33333333333334,2085.1666666666665
2823,legde,5.0,15.35063934326172,246.875,2067.5
2824,haar,4.0,13.659698486328123,179.83333333333334,2142.5
2825,hand,4.0,17.261911392211914,198.5555555555556,2108.111111111112
2826,mijn,4.0,15.022903442382812,219.0,2089.75
2827,arm,3.0,14.603623390197754,228.0,1991.8333333333333
2828,en,2.0,4.476779460906982,157.5,2009.0
2829,liet,4.0,16.171539306640625,221.44444444444449,2051.5
2830,haar,4.0,13.583069801330566,125.5,2043.5833333333333
2831,stem,4.0,18.35512924194336,213.8,2223.1
2832,tot,3.0,8.79479694366455,181.25,2028.125
2833,een,3.0,5.802019119262695,140.0,2145.2
2834,Pas,3.0,14.973916053771973,180.14285714285714,2071.714285714286
2835,op,2.0,7.234845161437988,177.0,2382.5
2836,meneer,6.0,22.06741523742676,289.5,2024.5
2837,Arme,4.0,19.98019027709961,327.44444444444446,1979.9444444444443
2838,Het,3.0,9.01419162750244,205.5,2188.25
2839,is,2.0,5.3766703605651855,160.0,1586.3333333333333
2840,net,3.0,11.070420265197754,307.0,2151.333333333333
2841,een,3.0,7.099035739898682,248.6,2085.0330000000004
2842,troep,5.0,16.29153060913086,188.625,2073.20875
2843,ik,2.0,11.294234275817873,223.8,1785.7
2844,weet,4.0,14.061147689819336,215.44444444444449,2040.8144444444447
2845,wel,3.0,12.60439109802246,201.75,1870.5
2846,waar,4.0,14.786250114440918,351.2,1751.6
2847,ik,2.0,10.25149631500244,223.16666666666663,2108.6666666666665
2848,over,4.0,9.57132339477539,259.44444444444446,1866.055555555556
2849,Ze,2.0,11.568333625793455,157.0,1804.3333333333333
2850,zitten,6.0,14.69777774810791,251.22222222222223,1972.3333333333333
2851,allemaal,8.0,20.35878562927246,172.0,1931.555555555556
2852,aan,3.0,10.10488986968994,182.4,1584.6
2853,de,2.0,2.0179903507232666,180.66666666666663,1903.75
2854,grond,5.0,9.12197494506836,208.0,1900.5833333333333
2855,en,2.0,4.082661151885986,189.0,1184.0
2856,allemaal,8.0,18.98826789855957,225.22222222222223,1838.3333333333333
2857,proberen,8.0,18.84310913085937,241.6,1801.2
2858,geld,4.0,12.15614128112793,204.8,2014.0
2859,van,3.0,4.064508438110352,185.8333333333333,1661.3333333333333
2860,haar,4.0,13.282386779785156,209.1428571428572,1796.2857142857142
2861,los,3.0,14.5963716506958,198.8333333333333,1707.6666666666667
2862,te,2.0,6.181791305541992,195.0,1429.0
2863,Ik,2.0,9.674918174743652,142.0,2079.6666666666665
2864,heb,3.0,10.446455001831056,239.6,1831.3
2865,haar,4.0,13.16166877746582,206.0,1442.6666666666667
2866,zo,2.0,9.694331169128418,207.2,1819.05
2867,goed,4.0,8.15673828125,229.9,1751.95
2868,mogelijk,8.0,17.53101921081543,152.83333333333334,1810.3333333333333
2869,te,2.0,6.4036865234375,177.0,2068.0
2870,Als,3.0,12.046150207519531,172.0,1182.0
2871,ik,2.0,9.829023361206056,171.5,1793.9166666666667
2872,weg,3.0,11.89957332611084,196.57142857142856,1676.2142857142858
2873,zullen,6.0,16.98499870300293,264.0,1818.0833333333333
2874,ze,2.0,8.945972442626953,176.25,1862.125
2875,van,3.0,5.0245866775512695,143.0,1832.0
2876,haar,4.0,13.965080261230469,240.6,1722.8
2877,goedheid,8.0,20.31145477294922,299.0,1635.8125
2878,Natuurlijk,10.0,19.80514335632324,252.5555555555556,1994.963333333333
2879,zal,3.0,12.85917854309082,191.3333333333333,1967.0
2880,ik,2.0,8.707809448242188,246.75,2090.0
2881,doen,4.0,12.171268463134766,206.8571428571429,2049.714285714286
2882,wat,3.0,9.759893417358398,268.5,2149.0
2883,ik,2.0,10.680913925170898,215.2,1983.8
2884,juffrouw,8.0,19.45920181274414,187.5,2151.333333333333
2885,zei,3.0,19.205209732055664,263.25,1939.25
2886,maar,4.0,14.72503662109375,135.2,2075.8
2887,ik,2.0,10.80453395843506,273.3333333333333,2061.6666666666665
2888,geloof,6.0,18.05824089050293,197.28571428571428,1947.7857142857144
2889,dat,3.0,8.567703247070312,130.2,1938.8
2890,wat,3.0,8.934722900390625,315.5,2063.9375
2891,en,2.0,4.950868606567383,146.5,1794.5
2892,Ze,2.0,11.568333625793455,301.0,2284.0
2893,onderbrak,9.0,19.686504364013672,247.1,1987.4
2894,met,3.0,8.453351020812988,223.42857142857144,1929.857142857143
2895,een,3.0,5.385464191436768,162.75,1843.5
2896,Geloof,6.0,16.67555809020996,239.2,2017.0
2897,Ik,2.0,9.674918174743652,186.0,1605.0
2898,heb,3.0,10.446455001831056,175.25,2103.0
2899,heel,4.0,11.406129837036133,277.2857142857143,1846.5
2900,wat,3.0,7.962093830108643,199.4,1849.2
2901,langer,6.0,11.624836921691896,197.5555555555556,1885.1666666666667
2902,in,2.0,4.402153968811035,178.0,2040.0
2903,deze,4.0,13.35011100769043,213.6,2001.2
2904,wereld,6.0,10.65904426574707,200.77777777777777,1889.3333333333333
2905,dan,3.0,11.625085830688477,189.3333333333333,2070.0
2906,Alles,5.0,12.559990882873535,211.42857142857144,1875.571428571429
2907,wat,3.0,9.35655689239502,205.375,1992.3125
2908,ik,2.0,9.645187377929688,156.75,1803.75
2909,van,3.0,5.4017767906188965,174.83333333333334,1838.75
2910,u,1.0,13.847478866577148,226.75,1733.25
2911,vraag,5.0,17.27168846130371,194.7142857142857,1816.428571428572
2912,is,2.0,6.660577297210693,204.0,2102.0
2913,uw,2.0,18.86904525756836,230.66666666666663,1581.1666666666667
2914,ogen,4.0,12.88815975189209,242.4,1896.1
2915,goed,4.0,12.818120002746582,207.0,1724.857142857143
2916,de,2.0,6.309017658233643,136.0,1788.0
2917,kost,4.0,14.285919189453123,273.5,1577.0
2918,te,2.0,6.515646457672119,165.33333333333334,1935.1666666666667
2919,Dan,3.0,13.453189849853516,133.0,1925.0
2920,zult,4.0,15.693557739257812,301.2,1683.3
2921,u,1.0,12.722533226013184,174.0,1637.3333333333333
2922,zien,4.0,8.840130805969238,175.25,1665.9375
2923,wat,3.0,10.120744705200195,186.5,1740.75
2924,ik,2.0,11.35177516937256,121.5,1648.5
2925,Door,4.0,15.371970176696776,205.57142857142856,1765.428571428571
2926,het,3.0,9.29990291595459,102.0,1784.6666666666667
2927,open,4.0,13.449670791625977,273.0,1755.2
2928,raam,4.0,14.773992538452148,172.14285714285714,1796.0
2929,we,2.0,16.698062896728516,218.8,1809.6
2930,het,3.0,8.995853424072266,262.5,1746.25
2931,geluid,6.0,19.115930557250977,199.3,1785.7
2932,de,2.0,2.3157050609588623,245.6,1811.9
2933,Evelyn,6.0,18.96366500854492,255.625,1840.0
2934,Howard,6.0,15.095898628234863,143.75,1776.875
2935,stond,5.0,15.39878749847412,243.625,1907.375
2936,op,2.0,5.9460978507995605,227.8333333333333,1784.5833333333333
2937,en,2.0,7.019858360290527,186.2,1997.2
2938,ging,4.0,12.578662872314451,271.85714285714283,1668.0
2939,naar,4.0,14.054573059082031,174.8,1687.6
2940,de,2.0,1.8934255838394165,169.33333333333334,1779.0
2941,Buiten,6.0,17.793975830078125,238.77777777777777,1724.7311111111112
2942,klonk,5.0,19.979536056518555,183.25,1661.25
2943,Johns,5.0,24.826040267944336,201.66666666666663,1629.5188888888888
2944,Met,3.0,11.050213813781738,202.3333333333333,1511.3333333333333
2945,haar,4.0,13.39411449432373,266.5,1564.975
2946,hand,4.0,15.844219207763672,156.66666666666666,1722.945
2947,op,2.0,6.018364906311035,125.5,1542.3333333333333
2948,de,2.0,2.363828659057617,136.33333333333334,1352.3333333333333
2949,keek,4.0,17.67521095275879,166.875,1556.8125
2950,ze,2.0,9.533392906188965,179.6,1620.0
2951,me,2.0,13.609210014343262,189.16666666666663,1622.4166666666667
2952,over,4.0,10.188467979431152,262.75,1706.35375
2953,haar,4.0,13.389364242553713,204.6,1602.4
2954,schouder,8.0,20.92095947265625,169.11111111111111,1665.1944444444443
2955,aan,3.0,11.162320137023926,205.5,1552.75
2956,en,2.0,7.013553142547607,312.25,1767.0
2957,zei,3.0,15.849246978759766,190.57142857142856,1697.357142857143
2958,met,3.0,8.38522720336914,243.66666666666663,1879.6666666666667
2959,meneer,6.0,22.62112045288086,176.57142857142858,1667.857142857143
2960,houd,4.0,22.88859748840332,178.0,1801.8
2961,vooral,6.0,21.01094436645508,295.6666666666667,1745.1477777777775
2962,die,3.0,8.775885581970215,194.5,1974.875
2963,in,2.0,3.4520981311798096,203.5,1781.5
2964,de,2.0,2.3429300785064697,222.5,1975.0
2965,Er,2.0,13.652132987976074,200.57142857142856,2127.714285714286
2966,was,3.0,7.294938087463379,110.0,2242.0
2967,geen,4.0,13.179256439208984,171.375,2121.0
2968,tijd,4.0,16.48332977294922,204.57142857142856,2108.0
2969,meer,4.0,12.466877937316896,209.25,2040.25
2970,om,2.0,10.753655433654783,192.0,2059.0
2971,nog,3.0,8.510462760925293,168.83333333333334,2034.1666666666667
2972,iets,4.0,11.521488189697266,215.25,2116.5
2973,te,2.0,5.970047473907471,168.33333333333334,1959.0
2974,Evelyn,6.0,18.96366500854492,238.0,2008.9444444444443
2975,Howard,6.0,15.095898628234863,252.22222222222223,2028.388888888889
2976,werd,4.0,14.289730072021484,241.0,2141.0
2977,het,3.0,8.92772388458252,180.125,2011.5
2978,middelpunt,10.0,13.597867012023926,183.22222222222223,2054.777777777778
2979,van,3.0,1.0031439065933228,208.66666666666663,2107.1666666666665
2980,een,3.0,5.596363544464111,231.8,2316.3
2981,koor,4.0,13.694469451904297,182.0,2027.625
2982,van,3.0,3.666940212249756,223.75,2199.5
2983,protesten,9.0,20.577091217041016,310.0,2130.083333333333
2984,De,2.0,4.718138694763184,214.5,1813.0
2985,kwamen,6.0,10.821024894714355,162.33333333333334,2004.888888888889
2986,niet,4.0,7.613475322723389,229.5,1937.375
2987,te,2.0,6.430559158325195,191.57142857142856,1901.7857142857144
2988,Toen,4.0,15.346487998962402,193.875,1920.0
2989,de,2.0,3.475782871246338,236.5,1953.75
2990,auto,4.0,12.32903289794922,329.85714285714283,1869.357142857143
2991,maakte,6.0,16.07781219482422,254.0,1931.852222222222
2992,Mary,4.0,19.53799057006836,360.7142857142857,1741.642857142857
2993,Cavendish,9.0,19.022764205932617,240.9,1902.783
2994,zich,4.0,12.18483066558838,166.83333333333334,1914.2783333333327
2995,plotseling,10.0,21.4083309173584,196.11111111111111,1940.7222222222224
2996,los,3.0,13.732150077819824,184.0,2001.1666666666667
2997,van,3.0,3.6123318672180176,247.1,1916.433
2998,de,2.0,1.9875648021698,280.25,1632.25
2999,stak,4.0,18.85883522033692,197.0,1845.9375
3000,de,2.0,2.946113348007202,183.8571428571429,2025.142857142857
3001,over,4.0,9.3861722946167,187.0,1757.0
3002,naar,4.0,15.2262544631958,349.0,1948.361666666667
3003,het,3.0,8.075774192810059,183.8,2023.5
3004,en,2.0,3.5431604385375977,245.0,1575.3333333333333
3005,ging,4.0,12.759904861450195,231.57142857142856,1880.618571428572
3006,een,3.0,6.216334819793701,182.0,1983.4166666666667
3007,lange,5.0,8.038249969482422,213.88888888888889,1962.5
3008,man,3.0,11.27270221710205,189.0,1793.5
3009,met,3.0,7.934466361999512,199.8,2045.9
3010,een,3.0,5.325013160705566,188.375,1972.8125
3011,baard,5.0,19.463191986083984,126.125,1886.1675
3012,die,3.0,7.996901512145996,262.75,1738.25
3013,kennelijk,9.0,20.8095760345459,336.22222222222223,1989.388888888889
3014,op,2.0,5.72172737121582,164.66666666666666,2152.333333333333
3015,weg,3.0,13.813904762268066,221.0,1895.9166666666667
3016,was,3.0,8.847295761108398,297.6666666666667,1729.75
3017,naar,4.0,13.799939155578612,196.5,2085.89
3018,het,3.0,7.997889041900635,251.6,2092.1
3019,Ze,2.0,11.568333625793455,259.0,1970.0
3020,kreeg,5.0,11.141637802124023,188.3333333333333,1882.2222222222224
3021,een,3.0,4.639977931976318,222.0,1693.0
3022,kleur,5.0,14.329891204833984,196.57142857142856,1954.857142857143
3023,toen,4.0,12.562156677246094,185.7,1873.067
3024,ze,2.0,7.182684898376465,228.0,1903.5833333333333
3025,hem,3.0,13.321290016174316,208.57142857142856,1901.69
3026,haar,4.0,12.148207664489746,196.0,1714.2142857142858
3027,hand,4.0,16.267066955566406,234.8571428571429,1965.607142857143
3028,Wie,3.0,11.445690155029297,198.8333333333333,1986.9166666666667
3029,is,2.0,6.261774063110352,194.66666666666663,2024.5416666666667
3030,vroeg,5.0,17.851268768310547,200.3333333333333,1894.9166666666667
3031,ik,2.0,10.13205909729004,212.0,1955.7857142857144
3032,want,4.0,18.50384521484375,152.5,1896.625
3033,ik,2.0,13.120566368103027,218.5,1957.3333333333333
3034,Dat,3.0,10.92124366760254,197.28571428571428,2039.142857142857
3035,is,2.0,4.51885461807251,190.5,1857.5
3036,dokter,6.0,17.651269912719727,238.875,2202.0
3037,zei,3.0,17.961946487426758,240.0,2066.0
3038,John,4.0,15.487236976623535,247.7142857142857,2247.1428571428573
3039,En,2.0,9.869659423828123,161.0,1636.5
3040,wie,3.0,12.677095413208008,202.0,2228.285714285714
3041,is,2.0,8.558357238769531,166.0,2463.333333333333
3042,dokter,6.0,17.140399932861328,215.77777777777777,2059.833333333333
3043,Hij,3.0,13.071492195129396,151.5,1989.625
3044,in,2.0,3.3231277465820312,140.33333333333334,1860.9166666666667
3045,het,3.0,7.569944381713867,175.33333333333334,2013.3333333333333
3046,dorp,4.0,10.668416976928713,189.42857142857144,2134.214285714286
3047,voor,4.0,10.154844284057615,218.42857142857144,1998.7142857142856
3048,een,3.0,5.561449527740479,214.0,2190.9575
3049,hij,3.0,17.808246612548828,266.6,2163.4
3050,heeft,5.0,13.833489418029783,218.625,2076.75
3051,een,3.0,5.388878345489502,132.75,2054.25
3052,ernstige,8.0,16.764251708984375,282.375,2055.0625
3053,Hij,3.0,13.071492195129396,182.0,1757.5
3054,is,2.0,4.838367462158203,155.66666666666666,2078.5
3055,specialist,10.0,21.14685821533203,248.66666666666663,1923.5
3056,in,2.0,2.174262523651123,250.5,1658.5
3057,een,3.0,8.863043785095215,158.0,2099.0
3058,ik,2.0,18.9373779296875,167.66666666666666,1940.0
3059,weet,4.0,14.36473274230957,285.85714285714283,1867.071428571429
3060,een,3.0,6.871584892272949,158.0,1598.0
3061,van,3.0,7.424069881439209,275.3333333333333,2128.6666666666665
3062,de,2.0,0.7604836225509644,196.4,2165.9
3063,grootste,8.0,9.042969703674316,207.7,1943.433
3064,van,3.0,4.747363567352295,191.0,2198.0
3065,deze,4.0,13.937662124633787,229.5,1862.1666666666667
3066,tijd,4.0,15.477055549621582,196.125,1974.8125
3067,op,2.0,10.04615592956543,206.25,1761.0
3068,het,3.0,9.394190788269045,251.5,1833.5
3069,gebied,6.0,8.13248348236084,248.8,1823.683
3070,van,3.0,3.457686424255371,173.5,1814.5
3071,En,2.0,9.869659423828123,214.0,1915.2
3072,hij,3.0,12.442195892333984,182.0,1825.6
3073,is,2.0,6.343824863433838,128.5,1718.375
3074,een,3.0,4.466873645782471,123.66666666666669,2213.6666666666665
3075,goeie,5.0,10.234136581420898,243.5555555555556,1782.6666666666667
3076,vriend,6.0,15.950078010559082,157.0,1837.22875
3077,van,3.0,2.989396572113037,171.0,1858.4
3078,Cynthia,7.0,23.87411499023437,313.5,1749.03125
3079,John,4.0,11.859992027282717,204.5,1732.375
3080,Cavendish,9.0,18.302505493164062,289.1,1735.8
3081,zijn,4.0,12.417312622070312,148.16666666666666,1596.6666666666667
3082,en,2.0,4.720823287963867,149.5,1793.75
3083,ging,4.0,12.713930130004885,173.5,1875.08375
3084,op,2.0,5.972723484039307,170.0,1478.6666666666667
3085,iets,4.0,12.737303733825684,214.0,1799.7411111111112
3086,anders,6.0,12.46352767944336,272.5,1708.0669999999998
3087,Ga,2.0,13.348706245422363,331.0,1520.6666666666667
3088,mee,3.0,13.599597930908203,215.8571428571429,1733.9757142857145
3089,een,3.0,7.93677806854248,201.16666666666663,1789.8333333333333
3090,Dit,3.0,10.18155002593994,248.0,1784.0
3091,is,2.0,3.51472544670105,187.25,1600.875
3092,een,3.0,3.4533510208129883,159.5,1711.0
3093,heel,4.0,10.254443168640137,220.11111111111111,1670.4444444444443
3094,Ze,2.0,11.568333625793455,148.5,1906.0
3095,nam,3.0,13.800554275512695,221.66666666666663,1711.3333333333333
3096,nooit,5.0,10.847618103027344,214.66666666666663,1710.0555555555557
3097,een,3.0,5.260154247283936,172.5,1589.5833333333333
3098,blad,4.0,11.321820259094238,248.0,1716.8
3099,voor,4.0,11.440478324890137,226.3333333333333,1634.6666666666667
3100,de,2.0,2.381597757339477,197.2,1800.4
3101,maar,4.0,13.336620330810549,203.8,1440.0
3102,er,2.0,10.980265617370604,208.3333333333333,1825.0
3103,is,2.0,7.007311820983887,266.2857142857143,1582.857142857143
3104,in,2.0,4.391819953918457,172.14285714285714,1858.428571428572
3105,heel,4.0,10.772878646850586,188.8,1640.1
3106,Engeland,8.0,15.0060396194458,289.75,1671.125
3107,niemand,7.0,19.756851196289062,171.5,1562.25
3108,zo,2.0,8.426782608032227,163.16666666666666,1894.1666666666667
3109,als,3.0,12.18117618560791,172.75,1933.25
3110,Evelyn,6.0,18.20779037475586,282.5,1772.94
3111,Hij,3.0,13.071492195129396,225.77777777777777,2009.111111111111
3112,nam,3.0,14.248071670532228,245.6,2278.5
3113,het,3.0,8.854504585266113,178.66666666666666,2064.055
3114,pad,3.0,13.152251243591309,197.57142857142856,2131.285714285714
3115,door,4.0,12.811129570007324,201.875,2029.25
3116,de,2.0,2.759395122528076,244.66666666666663,2092.333333333333
3117,nieuwe,6.0,13.970043182373049,208.375,2096.66625
3118,we,2.0,14.87156867980957,279.3333333333333,1741.6666666666667
3119,liepen,6.0,18.060426712036133,243.22222222222223,2053.5
3120,naar,4.0,12.729400634765623,231.0,1939.5
3121,het,3.0,7.788970470428467,232.3333333333333,2080.083333333333
3122,door,4.0,13.168048858642578,178.16666666666666,1939.6666666666667
3123,de,2.0,3.0606279373168945,155.66666666666666,2072.0
3124,bossen,6.0,11.201157569885254,181.0,1909.25
3125,die,3.0,8.138528823852539,198.0,2003.125
3126,aan,3.0,10.753180503845217,227.3333333333333,2033.8333333333333
3127,de,2.0,1.8799517154693604,185.4,2080.1
3128,ene,3.0,11.463808059692385,150.0,1967.125
3129,kant,4.0,17.632173538208008,217.0,2533.0
3130,het,3.0,9.83786678314209,172.33333333333334,2092.083333333333
3131,landgoed,8.0,17.788625717163086,224.8571428571429,1945.2614285714285
3132,Net,3.0,13.169189453125,210.66666666666663,1675.0
3133,toen,4.0,12.193038940429688,233.75,1966.5625
3134,we,2.0,13.806230545043944,174.5,2255.0
3135,op,2.0,5.982515811920166,157.83333333333334,1954.6666666666667
3136,weg,3.0,12.718031883239746,228.0,1647.0
3137,naar,4.0,12.813963890075684,257.5,1963.04125
3138,huis,4.0,15.939861297607422,170.8,2067.2
3139,een,3.0,8.982080459594727,245.16666666666663,1769.6666666666667
3140,van,3.0,7.561474800109863,75.0,2949.0
3141,hekken,6.0,20.69961738586425,285.375,2112.1875
3142,kwam,4.0,12.095293045043944,256.5,1896.0
3143,er,2.0,14.13693141937256,162.4,2041.1
3144,een,3.0,6.275445938110352,157.0,1928.25
3145,uit,3.0,12.969438552856444,199.5,1865.25
3146,ze,2.0,13.098692893981934,150.5,1646.0
3147,knikte,6.0,21.287267684936523,245.16666666666663,1964.25
3148,Dat,3.0,10.92124366760254,166.0,1867.6666666666667
3149,is,2.0,4.51885461807251,210.0,1820.3333333333333
3150,een,3.0,3.49574613571167,202.0,2162.1
3151,knap,4.0,15.897706985473633,197.1428571428572,1778.7857142857142
3152,zei,3.0,19.340232849121094,174.875,1856.6875
3153,ik,2.0,13.30395221710205,203.5,1622.0
3154,Johns,5.0,19.8635196685791,227.5,1919.4375
3155,gezicht,7.0,15.797164916992188,199.75,1853.875
3156,Dat,3.0,10.92124366760254,169.5,1511.5
3157,is,2.0,4.51885461807251,185.0,2253.9
3158,mevrouw,7.0,18.022554397583008,250.4,1891.358
3159,Die,3.0,11.429409980773926,201.6,1890.4
3160,van,3.0,5.220348358154297,171.66666666666666,2063.083333333333
3161,juffrouw,8.0,19.35060691833496,256.9,1899.556
3162,zei,3.0,15.988970756530762,200.2,1592.3
3163,onnodig,7.0,24.104022979736328,367.8888888888889,1786.5188888888888
3164,Ik,2.0,9.674918174743652,209.77777777777777,1919.0
3165,dacht,5.0,16.333642959594727,132.0,1959.6666666666667
3166,aan,3.0,10.365493774414062,134.5,2324.5
3167,de,2.0,2.005621910095215,249.0,1850.0
3168,oude,4.0,17.34119987487793,250.0,1963.3333333333333
3169,dame,4.0,16.975576400756836,243.8333333333333,1991.1666666666667
3170,in,2.0,4.569411754608154,177.75,2147.5
3171,het,3.0,7.662242889404297,252.25,2254.75
3172,grote,5.0,9.51155948638916,212.0,1949.6
3173,huis,4.0,16.833816528320312,208.1428571428572,2091.8571428571427
3174,en,2.0,3.9410908222198486,202.8,2282.8
3175,aan,3.0,12.538030624389648,308.0,2221.6666666666665
3176,dat,3.0,8.387309074401855,178.0,2098.4166666666665
3177,waarop,6.0,19.57669448852539,278.875,2135.97875
3178,voor,4.0,10.821075439453123,231.42857142857144,1968.357142857143
3179,ons,3.0,12.104888916015623,259.8,2336.6
3180,een,3.0,8.967947006225586,179.75,2053.25
3181,glimlach,8.0,15.628055572509766,203.0,2073.15
3182,was,3.0,7.933634757995605,131.0,2288.0
3183,en,2.0,3.419132709503174,107.2,2120.1
3184,ik,2.0,10.523743629455566,250.0,2186.0
3185,had,3.0,9.872108459472656,214.1428571428572,2093.1428571428573
3186,vaag,4.0,21.92097282409668,189.1428571428572,2112.5714285714284
3187,een,3.0,9.95950412750244,238.0,1773.8333333333333
3188,angstig,7.0,17.99921989440918,192.3333333333333,2054.036666666667
3189,van,3.0,5.560061931610107,199.0,1580.0
3190,Ik,2.0,9.674918174743652,191.0,1299.0
3191,zette,5.0,15.479280471801758,227.0,1930.75
3192,het,3.0,8.989087104797363,233.1428571428572,1949.857142857143
3193,van,3.0,6.563803195953369,179.77777777777777,1992.9444444444443
3194,me,2.0,15.743545532226562,236.8,1674.3
3195,is,2.0,6.306623458862305,226.28571428571428,2159.1428571428573
3196,werkelijk,9.0,18.24783706665039,262.5,1920.733
3197,een,3.0,10.196004867553713,179.0,1607.0
3198,prachtig,8.0,16.461071014404297,286.2,1900.417
3199,oud,3.0,15.262319564819336,230.0,1869.5
3200,zei,3.0,16.86482810974121,275.0,1667.3333333333333
3201,ik,2.0,13.33313274383545,231.8,2139.7
3202,tegen,5.0,11.257378578186035,215.625,1938.3125
3203,Hij,3.0,13.071493148803713,129.5,2143.375
3204,knikte,6.0,20.14162826538086,277.22222222222223,1906.3333333333333
3205,nogal,5.0,16.066024780273438,205.0,1862.8333333333333
3206,het,3.0,10.312153816223145,136.75,1739.4375
3207,is,2.0,7.329516887664795,173.33333333333334,1732.5
3208,een,3.0,4.741679191589356,194.3333333333333,1754.0
3209,mooi,4.0,10.153660774230955,185.7142857142857,1817.357142857143
3210,Eens,4.0,15.493640899658203,249.0,1874.888333333333
3211,zal,3.0,12.146989822387695,206.75,1747.25
3212,het,3.0,8.787622451782227,191.75,1990.0
3213,van,3.0,5.559550285339356,212.8,1685.0
3214,mij,3.0,14.43361759185791,245.7142857142857,1783.7142857142858
3215,zou,3.0,14.865845680236816,187.75,1924.75
3216,het,3.0,8.311555862426758,502.25,1792.5
3217,nu,2.0,13.802864074707031,301.625,1800.375
