,word,sentid,sentpos,wlen,surp,entropy,entred
50940,<unk>,2475,12,5,23.461471557617188,13.12529468536377,0.0
50941,brought,2475,13,7,13.013184547424316,10.901190757751465,2.2241039276123047
50942,in,2475,14,2,4.210765838623047,8.456023216247559,2.4451675415039062
50943,seven,2475,15,5,11.813701629638672,10.297041893005373,0.0
50944,<unk>,2475,16,5,24.395408630371094,12.036294937133787,0.0
50945,not,2475,17,3,11.753701210021973,6.900802612304688,5.135492324829102
50946,knowing,2475,18,7,15.46242618560791,10.792142868041992,0.0
50947,that,2475,19,4,5.560209274291992,8.472332954406738,2.319809913635254
50948,<unk>,2475,20,5,23.964750289916992,10.817060470581056,0.0
50949,<unk>,2475,21,5,25.101707458496094,8.83790111541748,1.9791593551635744
50950,never,2475,22,5,12.86192512512207,8.588408470153809,0.2494926452636718
50951,drank,2475,23,5,20.34307861328125,10.815319061279297,0.0
50952,<unk>,2475,24,5,25.607141494750977,7.961334705352783,2.8539843559265137
50953,whereas,2475,25,7,16.11031150817871,8.536952018737793,0.0
50954,<unk>,2475,26,5,22.825279235839844,11.740463256835938,0.0
50955,who,2475,27,3,8.51644515991211,8.723052978515625,3.0174102783203125
50956,cleared,2475,28,7,14.068707466125488,7.477080345153809,1.2459726333618164
50957,them,2475,29,4,8.430214881896973,8.472217559814453,0.0
50958,away,2475,30,4,12.8062744140625,7.899477005004883,0.5727405548095703
50959,the,2475,31,3,4.319551467895508,7.719024658203125,0.1804523468017578
50960,following,2475,32,9,8.793744087219238,13.124452590942385,0.0
50961,<unk>,2475,33,5,24.32291412353516,12.169403076171877,0.9550495147705078
50962,found,2475,34,5,11.542006492614746,8.1683349609375,4.001068115234375
50963,six,2475,35,3,12.301080703735352,7.063083171844482,1.1052517890930176
50964,as,2475,36,2,8.706787109375,12.731060028076172,0.0
50965,<unk>,2475,37,5,24.36518669128418,9.612629890441896,3.1184301376342773
50966,strictly,2475,38,8,18.93729019165039,7.832710266113281,1.7799196243286133
50967,speaking,2475,39,8,16.145626068115234,8.976058959960938,0.0
50968,she,2475,40,3,10.393529891967772,8.466268539428711,0.5097904205322266
50969,found,2475,41,5,9.186816215515137,7.283272743225098,1.1829957962036133
50970,<unk>,2475,42,5,25.529685974121094,8.436883926391602,0.0
50971,the,2475,43,3,6.2921648025512695,8.659745216369629,0.0
50972,sixth,2475,44,5,11.395241737365724,13.121356010437012,0.0
50973,being,2475,45,5,11.49759578704834,11.851112365722656,1.2702436447143557
50974,the,2475,46,3,3.73164701461792,9.874014854431152,1.977097511291504
50975,one,2475,47,3,9.81644344329834,13.121100425720217,0.0
50976,found,2475,48,5,12.420724868774414,9.337749481201172,3.783350944519043
50977,broken,2475,49,6,16.750551223754883,7.691616058349609,1.6461334228515625
50978,in,2475,50,2,2.912475347518921,6.096796035766602,1.5948200225830078
50979,<unk>,2475,51,5,23.59808158874512,10.291681289672852,0.0
50980,<unk>,2475,52,5,25.22433853149414,8.103608131408691,2.18807315826416
50981,<unk>,2475,53,5,25.641965866088867,7.866476058959961,0.2371320724487304
50982,I,2476,0,1,9.403525352478027,13.10289478302002,0.0
50983,was,2476,1,3,7.283739566802978,11.251465797424316,1.8514289855957031
50984,confident,2476,2,9,15.25295639038086,10.174524307250977,1.0769414901733398
50985,that,2476,3,4,5.478357791900635,8.217342376708984,1.957181930541992
50986,the,2476,4,3,3.6230878829956055,10.840703964233398,0.0
50987,missing,2476,5,7,14.987078666687012,13.116135597229004,0.0
50988,cup,2476,6,3,15.076009750366213,8.445416450500488,4.670719146728516
50989,was,2476,7,3,6.686825752258301,10.586831092834473,0.0
50990,that,2476,8,4,8.311714172363281,10.058695793151855,0.5281352996826172
50991,of,2476,9,2,5.608062744140625,10.763169288635254,0.0
50992,Mademoiselle,2476,10,12,21.615144729614254,9.529643058776855,1.2335262298583984
50993,<unk>,2476,11,5,22.82424545288086,11.740161895751951,0.0
50994,I,2477,0,1,9.403525352478027,13.10289478302002,0.0
50995,had,2477,1,3,9.842000007629396,11.251465797424316,1.8514289855957031
50996,an,2477,2,2,6.4002203941345215,9.954713821411133,1.2967519760131836
50997,additional,2477,3,10,10.522379875183104,12.82896614074707,0.0
50998,reason,2477,4,6,12.172228813171388,11.691632270812988,1.137333869934082
50999,for,2477,5,3,5.911416530609131,8.345990180969238,3.34564208984375
51000,that,2477,6,4,7.467575550079346,9.533681869506836,0.0
51001,belief,2477,7,6,15.554354667663574,10.820168495178224,0.0
51002,in,2477,8,2,3.5707216262817383,7.670689582824707,3.149478912353516
51003,the,2477,9,3,1.9196172952651975,10.29696559906006,0.0
51004,fact,2477,10,4,11.22018814086914,13.124992370605469,0.0
51005,that,2477,11,4,7.001105308532715,6.69372034072876,6.431272029876709
51006,all,2477,12,3,9.46194839477539,10.816624641418455,0.0
51007,the,2477,13,3,3.6581060886383057,10.78817081451416,0.0284538269042968
51008,cups,2477,14,4,20.0701847076416,13.125198364257812,0.0
51009,found,2477,15,5,11.962039947509766,9.508334159851074,3.6168642044067374
51010,contained,2477,16,9,15.196629524230955,7.727016925811768,1.7813172340393066
51011,<unk>,2477,17,5,25.07344436645508,8.96945858001709,0.0
51012,which,2477,18,5,8.446465492248535,8.904766082763672,0.0646924972534179
51013,Mademoiselle,2477,19,12,20.909278869628903,9.859867095947266,0.0
51014,Cynthia,2477,20,7,17.44467544555664,11.749802589416504,0.0
51015,never,2477,21,5,12.687297821044922,9.075855255126951,2.673947334289551
51016,took,2477,22,4,11.757889747619627,10.809651374816896,0.0
51017,in,2477,23,2,4.096107006072998,8.367905616760254,2.4417457580566406
51018,her,2477,24,3,7.898795127868652,10.296277046203612,0.0
51019,<unk>,2477,25,5,24.38271713256836,12.038056373596191,0.0
51020,My,2478,0,2,11.654613494873049,13.10289478302002,0.0
51021,attention,2478,1,9,14.03473949432373,11.764286041259766,1.338608741760254
51022,was,2478,2,3,6.041790962219238,10.133996963500977,1.630289077758789
51023,attracted,2478,3,9,12.44333267211914,10.175775527954102,0.0
51024,by,2478,4,2,5.087831020355225,8.556207656860352,1.61956787109375
51025,the,2478,5,3,1.9275469779968264,10.316147804260254,0.0
51026,story,2478,6,5,10.700800895690918,13.118488311767578,0.0
51027,of,2478,7,2,2.8381075859069824,7.736485958099365,5.382002353668213
51028,Annie,2478,8,5,15.789331436157228,10.294081687927246,0.0
51029,about,2478,9,5,11.014182090759276,11.70571994781494,0.0
51030,some,2478,10,4,9.26302719116211,10.330071449279783,1.3756484985351562
51031,<unk>,2478,11,5,24.348051071166992,12.045148849487305,0.0
51032,on,2478,12,2,6.144523143768311,7.608406066894531,4.436742782592773
51033,the,2478,13,3,1.9172518253326416,10.291889190673828,0.0
51034,tray,2478,14,4,21.02568626403809,13.122895240783691,0.0
51035,of,2478,15,2,3.622411012649536,10.099579811096191,3.0233154296875
51036,cocoa,2478,16,5,19.80854606628418,10.30002212524414,0.0
51037,which,2478,17,5,9.054449081420898,11.734773635864258,0.0
51038,she,2478,18,3,7.816504955291748,9.817656517028809,1.9171171188354488
51039,took,2478,19,4,7.726704597473144,7.078375816345215,2.7392807006835938
51040,every,2478,20,5,10.817195892333984,8.485977172851562,0.0
51041,night,2478,21,5,12.907849311828612,12.0327787399292,0.0
51042,to,2478,22,2,4.784868717193604,7.45501184463501,4.5777668952941895
51043,<unk>,2478,23,5,25.250778198242188,9.939009666442873,0.0
51044,<unk>,2478,24,5,25.18584632873535,9.045525550842283,0.8934841156005859
51045,<unk>,2478,25,5,25.64827919006348,7.890562057495117,1.154963493347168
51046,I,2479,0,1,9.403525352478027,13.10289478302002,0.0
51047,accordingly,2479,1,11,19.172168731689453,11.251465797424316,1.8514289855957031
51048,secured,2479,2,7,15.841726303100586,8.709386825561523,2.542078971862793
51049,a,2479,3,1,4.713842391967773,8.694568634033203,0.0148181915283203
51050,sample,2479,4,6,11.32758903503418,12.313922882080078,0.0
51051,of,2479,5,2,5.250692844390869,11.68889045715332,0.6250324249267578
51052,that,2479,6,4,7.681352615356445,9.642580032348633,2.0463104248046875
51053,<unk>,2479,7,5,23.9149227142334,10.84036636352539,0.0
51054,and,2479,8,3,4.07761287689209,9.151666641235352,1.688699722290039
51055,sent,2479,9,4,11.724286079406738,12.462352752685549,0.0
51056,it,2479,10,2,7.060924530029297,8.24235725402832,4.219995498657227
51057,to,2479,11,2,5.759665489196777,9.558710098266602,0.0
51058,be,2479,12,2,4.748587608337402,9.900493621826172,0.0
51059,<unk>,2479,13,5,25.78313636779785,9.880515098571776,0.0199785232543945
51060,<unk>,2479,14,5,25.381332397460938,7.988717079162598,1.89179801940918
51061,that,2479,15,4,6.931033134460449,8.382519721984863,0.0
51062,had,2479,16,3,9.002995491027832,10.805452346801758,0.0
51063,already,2479,17,7,9.427605628967283,9.891030311584473,0.9144220352172852
51064,been,2479,18,4,4.917628288269043,9.895679473876951,0.0
51065,done,2479,19,4,9.5242338180542,9.895380020141602,0.0002994537353515
51066,by,2479,20,2,4.034945487976074,7.12942361831665,2.765956401824951
51067,<unk>,2479,21,5,23.596288681030277,10.30171012878418,0.0
51068,<unk>,2479,22,5,25.00270271301269,9.014114379882812,1.2875957489013672
51069,said,2479,23,4,11.021387100219728,8.3125,0.7016143798828125
51070,Lawrence,2479,24,8,17.622432708740234,8.46723461151123,0.0
51071,<unk>,2479,25,5,24.308292388916016,9.887941360473633,0.0
51072,<unk>,2479,26,5,25.667680740356445,7.803747177124023,2.0841941833496094
51073,<unk>,2479,27,5,25.53837776184082,8.166451454162598,0.0
51074,The,2480,0,3,5.175299644470215,13.10289478302002,0.0
51075,analyst,2480,1,7,16.663476943969727,11.986347198486328,1.1165475845336914
51076,was,2480,2,3,6.619256019592285,11.059247970581056,0.9270992279052734
51077,asked,2480,3,5,10.779792785644531,9.916275024414062,1.1429729461669922
51078,by,2480,4,2,4.82780122756958,8.312999725341797,1.6032752990722656
51079,him,2480,5,3,10.053632736206056,10.300490379333496,0.0
51080,to,2480,6,2,3.3534884452819824,6.835371494293213,3.465118885040283
51081,report,2480,7,6,12.655876159667969,10.001913070678713,0.0
51082,whether,2480,8,7,12.932499885559082,10.670147895812988,0.0
51083,<unk>,2480,9,5,23.956867218017575,10.823553085327148,0.0
51084,<unk>,2480,10,5,24.95096206665039,9.21491527557373,1.608637809753418
51085,or,2480,11,2,7.823737144470215,8.403932571411133,0.8109827041625977
51086,was,2480,12,3,7.279873371124268,10.793021202087402,0.0
51087,<unk>,2480,13,5,25.78291893005371,9.87961196899414,0.9134092330932616
51088,<unk>,2480,14,5,25.268461227416992,8.235753059387207,1.6438589096069336
51089,He,2481,0,2,7.745289802551269,13.10289478302002,0.0
51090,did,2481,1,3,7.2406182289123535,7.687332630157471,5.415562152862549
51091,not,2481,2,3,2.815920352935791,8.702731132507324,0.0
51092,have,2481,3,4,9.239850044250488,10.8511323928833,0.0
51093,it,2481,4,2,9.78873062133789,9.894502639770508,0.956629753112793
51094,<unk>,2481,5,5,26.025392532348636,9.156341552734377,0.7381610870361328
51095,as,2481,6,2,6.888818740844727,10.725907325744627,0.0
51096,I,2481,7,1,9.9224853515625,9.584373474121094,1.1415338516235352
51097,<unk>,2481,8,5,25.157567977905277,8.590250968933105,0.9941225051879884
51098,for,2481,9,3,6.340183258056641,9.20444393157959,0.0
51099,a,2481,10,1,4.26357364654541,9.541326522827148,0.0
51100,<unk>,2481,11,5,25.716386795043945,12.30521011352539,0.0
51101,<unk>,2481,12,5,24.78544044494629,10.77462673187256,1.530583381652832
51102,a,2481,13,1,10.13739776611328,8.094654083251953,2.679972648620605
51103,<unk>,2481,14,5,25.73334312438965,12.296619415283203,0.0
51104,<unk>,2481,15,5,24.83466911315918,10.68280029296875,1.6138191223144531
51105,Here,2482,0,4,13.920334815979004,13.10289478302002,0.0
51106,is,2482,1,2,6.526461124420166,10.36699676513672,2.735898017883301
51107,the,2482,2,3,3.0011000633239746,7.790947437286377,2.576049327850342
51108,<unk>,2482,3,5,23.50441551208496,13.105385780334473,0.0
51109,<unk>,2482,4,5,24.39969253540039,10.12352466583252,2.981861114501953
51110,<unk>,2483,0,5,22.81322860717773,13.10289478302002,0.0
51111,Cavendish,2483,1,9,18.08884620666504,10.164562225341797,2.9383325576782227
51112,administered,2483,2,12,16.583450317382812,11.163799285888672,0.0
51113,a,2483,3,1,7.800745964050293,10.113775253295898,1.0500240325927734
51114,<unk>,2483,4,5,25.33709716796875,12.393020629882812,0.0
51115,but,2483,5,3,9.206130981445312,10.492645263671877,1.9003753662109373
51116,<unk>,2483,6,5,23.76541519165039,11.119430541992188,0.0
51117,<unk>,2483,7,5,24.886280059814453,9.047590255737305,2.071840286254883
51118,to,2483,8,2,5.56369686126709,8.796875,0.2507152557373047
51119,both,2483,9,4,9.795735359191896,10.034673690795898,0.0
51120,<unk>,2483,10,5,23.640356063842773,10.997471809387209,0.0
51121,<unk>,2483,11,5,24.58487319946289,9.277771949768066,1.7196998596191406
51122,and,2483,12,3,3.9735982418060303,8.685541152954102,0.5922307968139648
51123,Mademoiselle,2483,13,12,17.894271850585938,12.460627555847168,0.0
51124,<unk>,2483,14,5,22.824222564697266,11.73978328704834,0.7208442687988281
51125,And,2484,0,3,11.95383071899414,13.10289478302002,0.0
51126,it,2484,1,2,8.152661323547363,11.745033264160156,1.3578615188598633
51127,is,2484,2,2,3.9818711280822754,9.80413818359375,1.9408950805664065
51128,possible,2484,3,8,8.627860069274902,7.953121185302734,1.851016998291016
51129,that,2484,4,4,5.38857364654541,7.714568138122559,0.2385530471801757
51130,she,2484,5,3,8.96596908569336,10.800755500793455,0.0
51131,had,2484,6,3,4.040122985839844,7.427614212036133,3.373141288757324
51132,a,2484,7,1,3.9727396965026855,9.875726699829102,0.0
51133,<unk>,2484,8,5,25.71617317199707,12.304984092712402,0.0
51134,quart,2484,9,5,23.225717544555664,10.832079887390137,1.4729042053222656
51135,<unk>,2484,10,5,25.3012752532959,8.463356971740723,2.368722915649414
51136,in,2484,11,2,4.902049541473389,8.99472427368164,0.0
51137,<unk>,2484,12,5,23.597505569458008,10.29495620727539,0.0
51138,Imagine,2485,0,7,16.960044860839844,13.10289478302002,0.0
51139,her,2485,1,3,11.666379928588867,12.738022804260254,0.3648719787597656
51140,feelings,2485,2,8,13.872175216674805,12.287915229797363,0.4501075744628906
51141,when,2485,3,4,9.180523872375488,9.4954833984375,2.7924318313598637
51142,her,2485,4,3,8.568575859069824,11.033309936523438,0.0
51143,<unk>,2485,5,5,24.08611297607422,12.19273853302002,0.0
51144,is,2485,6,2,6.56220293045044,8.941302299499512,3.251436233520508
51145,suddenly,2485,7,8,13.22777271270752,8.155617713928223,0.7856845855712891
51146,taken,2485,8,5,13.111444473266602,10.298421859741213,0.0
51147,ill,2485,9,3,13.291387557983398,7.829916954040527,2.468504905700684
51148,and,2485,10,3,5.611851692199707,8.142862319946289,0.0
51149,<unk>,2485,11,5,23.19271278381348,12.333465576171877,0.0
51150,and,2485,12,3,4.005985736846924,8.746871948242188,3.5865936279296875
51151,immediately,2485,13,11,12.857671737670898,12.463574409484863,0.0
51152,after,2485,14,5,9.159342765808104,10.787263870239258,1.6763105392456057
51153,she,2485,15,3,8.967451095581055,10.815820693969728,0.0
51154,hears,2485,16,5,13.769457817077637,7.189547061920166,3.626273632049561
51155,the,2485,17,3,3.1238296031951904,8.484943389892578,0.0
51156,word,2485,18,4,10.960112571716309,13.050312995910645,0.0
51157,<unk>,2485,19,5,24.83983039855957,10.553023338317873,2.497289657592773
51158,She,2486,0,3,9.212735176086426,13.10289478302002,0.0
51159,has,2486,1,3,5.642108917236328,8.462388038635254,4.640506744384766
51160,believed,2486,2,8,10.850751876831056,9.93931484222412,0.0
51161,that,2486,3,4,5.420040130615234,7.962117671966553,1.9771971702575684
51162,the,2486,4,3,3.620063543319702,10.80815315246582,0.0
51163,sleeping,2486,5,8,16.02271270751953,13.115991592407228,0.0
51164,draught,2486,6,7,17.972517013549805,10.178630828857422,2.9373607635498047
51165,she,2486,7,3,11.96498680114746,8.064717292785645,2.1139135360717773
51166,administered,2486,8,12,13.344806671142578,7.341091156005859,0.7236261367797852
51167,was,2486,9,3,7.723304271697998,10.139737129211426,0.0
51168,perfectly,2486,10,9,17.192054748535156,10.13355827331543,0.006178855895996
51169,<unk>,2486,11,5,25.36089134216309,8.392428398132324,1.7411298751831057
51170,but,2486,12,3,9.337135314941406,8.013907432556152,0.3785209655761719
51171,there,2486,13,5,9.955693244934082,10.794144630432127,0.0
51172,is,2486,14,2,3.9649930000305176,7.725559711456299,3.06858491897583
51173,no,2486,15,2,7.168997764587402,8.290655136108398,0.0
51174,doubt,2486,16,5,15.561966896057127,10.050766944885254,0.0
51175,that,2486,17,4,8.681793212890625,12.048601150512695,0.0
51176,for,2486,18,3,7.055474281311035,10.78363037109375,1.264970779418945
51177,one,2486,19,3,8.378007888793945,9.555156707763672,1.228473663330078
51178,terrible,2486,20,8,18.195436477661133,10.093260765075684,0.0
51179,moment,2486,21,6,14.923933029174805,10.787147521972656,0.0
51180,she,2486,22,3,12.516722679138184,7.068525314331055,3.7186222076416016
51181,must,2486,23,4,8.924029350280762,7.210860729217529,0.0
51182,have,2486,24,4,9.431986808776855,10.046875,0.0
51183,feared,2486,25,6,16.808557510375977,9.903759956359863,0.1431150436401367
51184,that,2486,26,4,5.465456485748291,8.24631404876709,1.6574459075927734
51185,<unk>,2486,27,5,23.964555740356445,10.818135261535645,0.0
51186,<unk>,2486,28,5,24.972829818725582,9.1698637008667,1.648271560668945
51187,death,2486,29,5,14.729642868041992,8.610021591186523,0.5598421096801758
51188,lay,2486,30,3,14.742087364196776,8.251962661743164,0.3580589294433594
51189,at,2486,31,2,7.739486217498779,11.010927200317385,0.0
51190,her,2486,32,3,7.897027969360352,10.292694091796877,0.7182331085205078
51191,<unk>,2486,33,5,24.385009765625,12.08470630645752,0.0
51192,She,2487,0,3,9.212735176086426,13.10289478302002,0.0
51193,is,2487,1,2,3.4908246994018555,8.462388038635254,4.640506744384766
51194,seized,2487,2,6,16.843753814697266,7.970359802246094,0.4920282363891601
51195,with,2487,3,4,5.381922721862793,7.937921047210693,0.0324387550354003
51196,<unk>,2487,4,5,24.63308906555176,9.536752700805664,0.0
51197,and,2487,5,3,3.976485967636109,8.662667274475098,0.8740854263305664
51198,under,2487,6,5,11.856167793273926,12.463282585144045,0.0
51199,its,2487,7,3,7.218757152557373,9.700555801391602,2.7627267837524414
51200,influence,2487,8,9,10.530031204223633,12.158470153808594,0.0
51201,she,2487,9,3,12.0439453125,7.544547080993652,4.613923072814941
51202,<unk>,2487,10,5,31.30318069458008,7.300495624542236,0.244051456451416
51203,<unk>,2487,11,5,23.919572830200195,10.82611846923828,0.0
51204,and,2487,12,3,3.872925519943237,8.286600112915039,2.539518356323242
51205,quickly,2487,13,7,13.103564262390137,12.461963653564451,0.0
51206,drops,2487,14,5,17.47064208984375,10.83893871307373,1.6230249404907229
51207,the,2487,15,3,4.84229040145874,7.391627311706543,3.4473114013671875
51208,<unk>,2487,16,5,23.462621688842773,13.12360382080078,0.0
51209,and,2487,17,3,5.1623945236206055,10.948127746582031,2.17547607421875
51210,saucer,2487,18,6,21.34503555297852,12.455282211303713,0.0
51211,used,2487,19,4,10.72942352294922,7.463041305541992,4.992240905761719
51212,by,2487,20,2,4.515076160430908,7.973865032196045,0.0
51213,Mademoiselle,2487,21,12,19.33313369750977,10.300106048583984,0.0
51214,Cynthia,2487,22,7,17.447277069091797,11.740174293518066,0.0
51215,into,2487,23,4,9.156023025512695,8.759775161743164,2.9803991317749023
51216,a,2487,24,1,4.368269920349121,9.681862831115724,0.0
51217,large,2487,25,5,7.655632495880127,12.3095703125,0.0
51218,brass,2487,26,5,14.483863830566406,11.715807914733888,0.5937623977661133
51219,<unk>,2487,27,5,25.82413101196289,11.447694778442385,0.2681131362915039
51220,where,2487,28,5,9.819477081298828,7.585678577423096,3.862016201019287
51221,it,2487,29,2,7.44251012802124,10.810747146606444,0.0
51222,is,2487,30,2,4.328935623168945,9.55042839050293,1.2603187561035156
51223,discovered,2487,31,10,11.761199951171877,8.28103256225586,1.2693958282470703
51224,later,2487,32,5,11.565701484680176,7.635007381439209,0.6460251808166504
51225,by,2487,33,2,6.876755237579346,10.471600532531738,0.0
51226,Monsieur,2487,34,8,21.805498123168945,10.303241729736328,0.1683588027954101
51227,<unk>,2487,35,5,23.672401428222656,10.282790184020996,0.020451545715332
51228,The,2488,0,3,5.175299644470215,13.10289478302002,0.0
51229,remains,2488,1,7,12.872286796569824,11.986347198486328,1.1165475845336914
51230,of,2488,2,2,4.328678131103516,10.815628051757812,1.1707191467285156
51231,the,2488,3,3,1.9197185039520264,10.297468185424805,0.5181598663330078
51232,cocoa,2488,4,5,20.308406829833984,13.123627662658691,0.0
51233,she,2488,5,3,10.273065567016602,11.865139961242676,1.2584877014160156
51234,dare,2488,6,4,24.49758529663086,6.8689470291137695,4.996192932128906
51235,not,2488,7,3,8.72630500793457,10.84866428375244,0.0
51236,<unk>,2488,8,5,23.926586151123047,10.804286003112791,0.0443782806396484
51237,Too,2489,0,3,14.68842315673828,13.10289478302002,0.0
51238,many,2489,1,4,14.011296272277832,11.216108322143556,1.8867864608764648
51239,eyes,2489,2,4,15.90187644958496,11.780983924865724,0.0
51240,are,2489,3,3,7.743298053741455,10.113170623779297,1.6678133010864258
51241,upon,2489,4,4,14.75135612487793,9.96753978729248,0.1456308364868164
51242,<unk>,2489,5,5,23.917701721191406,10.831865310668944,0.0
51243,Guess,2490,0,5,17.883554458618164,13.10289478302002,0.0
51244,at,2490,1,2,8.495915412902832,11.775226593017578,1.3276681900024414
51245,her,2490,2,3,7.840991973876953,10.412410736083984,1.3628158569335938
51246,relief,2490,3,6,13.573189735412598,12.222915649414062,0.0
51247,when,2490,4,4,9.141160011291504,9.35801601409912,2.8648996353149414
51248,<unk>,2490,5,5,23.633886337280277,11.03164005279541,0.0
51249,is,2490,6,2,6.599637508392334,9.432064056396484,1.5995759963989258
51250,<unk>,2490,7,5,26.51833724975586,8.129019737243652,1.303044319152832
51251,and,2490,8,3,3.954017639160156,8.60507583618164,0.0
51252,she,2490,9,3,9.198149681091309,12.458847999572754,0.0
51253,discovers,2490,10,9,11.170632362365724,7.352042198181152,5.106805801391602
51254,that,2490,11,4,5.570948123931885,8.485392570495605,0.0
51255,after,2490,12,5,9.195022583007812,10.816238403320312,0.0
51256,all,2490,13,3,9.461691856384276,10.816490173339844,0.0
51257,the,2490,14,3,3.606792449951172,10.809194564819336,0.0072956085205078
51258,tragedy,2490,15,7,15.101727485656738,13.121991157531738,0.0
51259,is,2490,16,2,6.833775520324707,11.76461124420166,1.357379913330078
51260,not,2490,17,3,5.537962913513184,8.072267532348633,3.6923437118530273
51261,her,2490,18,3,10.000458717346191,9.921079635620115,0.0
51262,<unk>,2490,19,5,24.40149307250977,12.012500762939451,0.0
51263,We,2491,0,2,11.362457275390623,13.10289478302002,0.0
51264,are,2491,1,3,8.544259071350098,11.216254234313965,1.886640548706055
51265,now,2491,2,3,8.927873611450195,10.0621919631958,1.154062271118164
51266,able,2491,3,4,13.439281463623049,8.51667308807373,1.5455188751220703
51267,to,2491,4,2,3.410330295562744,8.17768383026123,0.3389892578125
51268,account,2491,5,7,12.452559471130373,9.933965682983398,0.0
51269,for,2491,6,3,6.276437282562256,8.760783195495605,1.173182487487793
51270,the,2491,7,3,1.851961612701416,9.547234535217283,0.0
51271,symptoms,2491,8,8,14.740060806274414,13.122295379638672,0.0
51272,of,2491,9,2,2.593025922775269,6.951346397399902,6.1709489822387695
51273,<unk>,2491,10,5,23.596729278564453,10.301411628723145,0.0
51274,poisoning,2491,11,9,17.155908584594727,7.845298767089844,2.456112861633301
51275,being,2491,12,5,9.862964630126951,10.7819242477417,0.0
51276,so,2491,13,2,9.105870246887209,9.904361724853516,0.8775625228881836
51277,long,2491,14,4,12.355027198791504,7.358935356140137,2.545426368713379
51278,in,2491,15,2,5.660941123962402,10.878812789916992,0.0
51279,making,2491,16,6,12.53384780883789,10.303293228149414,0.5755195617675781
51280,their,2491,17,5,7.695850849151611,8.153407096862793,2.149886131286621
51281,<unk>,2491,18,5,25.81865692138672,12.15349006652832,0.0
51282,A,2492,0,1,7.503453254699707,13.10289478302002,0.0
51283,<unk>,2492,1,5,24.326221466064453,12.155344009399414,0.9475507736206056
51284,taken,2492,2,5,14.52112102508545,9.91916275024414,2.236181259155273
51285,with,2492,3,4,5.621614456176758,8.467799186706543,1.4513635635375977
51286,<unk>,2492,4,5,24.629533767700195,9.555278778076172,0.0
51287,will,2492,5,4,10.369555473327637,8.879201889038086,0.6760768890380859
51288,delay,2492,6,5,13.163045883178713,11.14680004119873,0.0
51289,the,2492,7,3,3.786062479019165,10.720582008361816,0.426218032836914
51290,action,2492,8,6,11.963171005249023,13.12088108062744,0.0
51291,of,2492,9,2,2.858974933624268,8.098793983459473,5.022087097167969
51292,the,2492,10,3,1.9172818660736084,10.291905403137209,0.0
51293,poison,2492,11,6,15.354080200195312,13.123786926269531,0.0
51294,for,2492,12,3,5.61184549331665,7.680889129638672,5.442897796630859
51295,some,2492,13,4,8.65596866607666,9.544583320617676,0.0
51296,<unk>,2492,14,5,24.39089775085449,12.030695915222168,0.0
51297,<unk>,2492,15,5,25.320537567138672,8.116424560546875,3.914271354675293
51298,<unk>,2492,16,5,25.28862953186035,8.544501304626465,0.0
51299,Mary,2493,0,4,11.468339920043944,13.10289478302002,0.0
51300,looked,2493,1,6,16.432483673095703,11.735065460205078,1.3678293228149414
51301,up,2493,2,2,7.425862789154053,8.620736122131348,3.1143293380737305
51302,at,2493,3,2,6.4813008308410645,8.379167556762695,0.2415685653686523
51303,<unk>,2493,4,5,23.59665298461914,10.29980754852295,0.0
51304,the,2493,5,3,5.958221912384033,9.021459579467772,1.2783479690551758
51305,colour,2493,6,6,14.082596778869627,13.121064186096191,0.0
51306,slowly,2493,7,6,16.876373291015625,8.664278984069824,4.456785202026367
51307,rising,2493,8,6,16.805927276611328,8.657333374023438,0.0069456100463867
51308,in,2493,9,2,3.745478391647339,7.8897881507873535,0.767545223236084
51309,her,2493,10,3,7.893471240997314,10.299466133117676,0.0
51310,<unk>,2493,11,5,23.91673851013184,12.264676094055176,0.0
51311,<unk>,2493,12,5,25.698055267333984,7.721620082855225,4.543056011199951
51312,you,2493,13,3,13.365524291992188,8.322813034057617,0.0
51313,have,2493,14,4,8.601619720458984,8.216876983642578,0.105936050415039
51314,said,2493,15,4,9.470409393310549,9.986873626708984,0.0
51315,is,2493,16,2,9.345951080322266,7.827149868011475,2.1597237586975098
51316,quite,2493,17,5,10.368967056274414,8.192678451538086,0.0
51317,<unk>,2493,18,5,25.84501266479492,7.734415054321289,0.4582633972167969
51318,Monsieur,2493,19,8,23.62666893005371,7.9821624755859375,0.0
51319,<unk>,2493,20,5,24.200777053833008,9.213071823120115,0.0
51320,It,2494,0,2,7.920713424682617,13.10289478302002,0.0
51321,was,2494,1,3,2.0451443195343018,5.129651069641113,7.973243713378906
51322,the,2494,2,3,3.536590099334717,10.210125923156738,0.0
51323,most,2494,3,4,8.529814720153809,13.119768142700195,0.0
51324,awful,2494,4,5,18.958721160888672,10.891730308532717,2.2280378341674805
51325,hour,2494,5,4,14.375990867614746,11.13014793395996,0.0
51326,of,2494,6,2,4.755465984344482,9.292038917541504,1.838109016418457
51327,my,2494,7,2,12.01540184020996,10.294414520263672,0.0
51328,<unk>,2494,8,5,24.205507278442383,12.125858306884766,0.0
51329,I,2495,0,1,9.403525352478027,13.10289478302002,0.0
51330,shall,2495,1,5,16.087526321411133,11.251465797424316,1.8514289855957031
51331,never,2495,2,5,15.905879974365234,10.52838897705078,0.7230768203735352
51332,forget,2495,3,6,19.74540328979492,11.132790565490724,0.0
